"name","created_date","giai_dac_biet","giai_nhat","giai_nhi","giai_ba_1","giai_ba_2","giai_tu_1","giai_tu_2","giai_tu_3","giai_tu_4","giai_tu_5","giai_tu_6","giai_tu_7","giai_nam","giai_sau_1","giai_sau_2","giai_sau_3","giai_bay","giai_tam"
ThuaThienHue,2015/07/27,77848,80207,43453,18011,16661,82451,84266,92846,61468,29402,08729,96121,2950,6352,2466,0713,482,25
ThuaThienHue,2015/07/20,37048,76982,92343,11159,37306,05497,87063,91315,95740,65482,11029,62001,0032,8753,8175,8548,246,63
ThuaThienHue,2015/07/13,64668,74858,79914,07442,70555,32411,70315,64927,15015,75665,99970,99739,2481,2923,1609,0637,027,12
ThuaThienHue,2015/07/06,46322,73196,88495,36930,02402,31323,61653,55356,69260,41265,92252,59607,2613,0732,3026,1790,173,51
ThuaThienHue,2015/06/29,27420,24543,04993,76701,32455,44604,16250,96965,13135,78322,00468,61336,6711,8440,9077,2969,354,68
ThuaThienHue,2015/06/22,58943,67912,02388,62227,94302,58887,25689,87638,64399,22101,05799,91623,7703,3213,8709,9941,466,77
ThuaThienHue,2015/06/15,85437,27017,09013,59857,69312,92453,04648,30276,45453,39765,91006,18692,6716,8684,6886,0450,623,13
ThuaThienHue,2015/06/08,67296,43956,63277,39837,58181,75769,00639,35141,13495,94631,04430,79861,4867,6379,9761,9293,651,45
ThuaThienHue,2015/06/01,71834,17523,98606,59825,46745,95155,10801,87805,96302,30572,49553,17069,1819,6582,5499,7437,278,86
ThuaThienHue,2015/05/25,91097,69023,13404,72885,43769,01351,67502,22838,11087,39492,40852,79020,5793,7431,7494,2859,021,09
ThuaThienHue,2015/05/18,82545,26977,29627,75133,96757,06680,94907,59011,79172,55610,30604,64674,9196,7950,0032,1668,225,61
ThuaThienHue,2015/05/11,64877,15384,15671,59024,23905,81159,10926,04143,78803,15184,71370,92569,6470,8753,5860,1347,941,34
ThuaThienHue,2015/05/04,76352,18031,69027,52187,79441,71050,02495,37618,55173,85177,99846,23372,0837,3540,7126,0462,842,77
ThuaThienHue,2015/04/27,08054,20879,05693,33865,98229,80646,86779,04813,26175,25643,28402,63289,9341,9561,9467,3093,166,50
ThuaThienHue,2015/04/20,73457,38777,76323,81155,49432,62056,62224,21992,32408,67238,57759,73031,6111,4932,6392,5954,841,99
ThuaThienHue,2015/04/13,40559,49000,17229,86489,31743,59747,54005,24164,71130,93506,90877,68151,9710,9154,7339,9688,416,31
ThuaThienHue,2015/04/06,90050,87919,90669,63921,77007,53816,24625,26659,08472,24214,77707,59921,8313,1144,4241,1353,249,40
ThuaThienHue,2015/03/30,77622,61862,65908,83409,13214,92179,62104,66993,60953,66193,95135,39641,2977,4293,6169,3006,752,13
ThuaThienHue,2015/03/23,96821,36589,94277,25989,24787,96279,56391,79252,25927,64028,27211,44117,6297,1401,5408,8224,216,33
ThuaThienHue,2015/03/16,58212,31976,58034,98266,99433,64063,82591,76128,08374,45847,91343,66177,4537,2774,7625,4869,277,92
ThuaThienHue,2015/03/09,47773,74496,54746,98748,53172,64419,74112,74743,70082,68279,59653,65187,5462,5892,1203,0468,210,27
ThuaThienHue,2015/03/02,96775,65355,27799,96135,49589,80297,61583,57470,86135,67751,56222,90976,7078,1464,7316,9283,769,97
ThuaThienHue,2015/02/23,43955,39107,74111,37603,75049,32088,52632,18750,79640,38758,55481,29571,1799,9478,2339,7936,275,90
ThuaThienHue,2015/02/16,70198,18486,33230,34144,62614,94077,43721,91491,04466,78662,49203,40299,1615,4472,1499,5385,833,96
ThuaThienHue,2015/02/09,75717,68580,08456,31392,21040,48587,07614,41426,49387,87206,40398,42332,1608,9681,7392,3955,355,00
ThuaThienHue,2015/02/02,41965,22289,70369,06365,54683,27249,88025,54139,52063,20039,60626,49741,3924,4630,8227,2836,221,99
ThuaThienHue,2015/01/26,41632,60566,99689,39775,03689,50361,44085,49747,57814,38210,90615,76963,0759,7971,5031,3854,984,44
ThuaThienHue,2015/01/19,64906,89293,38644,45758,78847,18233,24871,27561,25204,73347,30688,27917,6955,2164,9128,1510,546,88
ThuaThienHue,2015/01/12,18421,03622,86805,39053,90161,69988,47056,53875,80944,54798,93540,01101,1154,1882,4315,3268,189,28
ThuaThienHue,2015/01/05,47771,51911,35179,01269,70156,64934,64580,12196,16407,88570,11903,95860,9208,0974,9070,6850,797,17
ThuaThienHue,2014/12/29,10043,26720,65347,26608,40735,11588,32404,60133,77828,52942,35708,17880,9966,9245,3677,9369,548,15
ThuaThienHue,2014/12/22,57291,79047,88965,48646,35833,56510,17194,46654,11302,66694,69346,29245,3134,0795,8411,5149,822,44
ThuaThienHue,2014/12/15,59811,78295,45208,71530,36429,30284,83331,44855,64357,96060,79812,65066,0189,6878,9650,0874,423,26
ThuaThienHue,2014/12/08,15143,25167,30738,38753,34534,41166,47205,17156,98741,40981,24613,60272,7680,8169,5628,7942,616,52
ThuaThienHue,2014/12/01,23931,02811,77402,85362,52233,67631,73178,44704,62305,68477,42658,75586,3044,5011,5645,3231,812,37
ThuaThienHue,2014/11/24,35462,91154,80617,37734,57699,64576,19195,91608,18973,21558,69552,86849,5259,0345,6377,5468,182,52
ThuaThienHue,2014/11/17,89878,30747,26909,66269,56924,61011,65751,04675,70260,47187,82290,92485,2469,7818,4961,5453,231,16
ThuaThienHue,2014/11/10,86310,35205,97276,96067,64215,83209,92115,54023,91459,00684,70931,22968,3032,5015,3419,9100,145,33
ThuaThienHue,2014/11/03,75309,08290,53508,36928,69027,10868,97956,71379,42521,74909,92399,60188,0068,4439,2439,2743,506,21
ThuaThienHue,2014/10/27,88768,34799,49116,75907,52004,91521,00632,90061,22527,94667,69009,56696,2458,5473,9351,8332,758,77
ThuaThienHue,2014/10/20,68410,52019,27501,46290,50009,17257,29296,74086,12404,20564,61545,63035,4333,6516,2823,7946,944,48
ThuaThienHue,2014/10/13,67536,10937,05282,61080,62561,43560,66270,01979,15382,82987,75368,67003,3789,8062,0263,3258,679,83
ThuaThienHue,2014/10/06,33529,76603,27964,74074,55502,19822,25378,75808,22332,25907,37016,83042,6728,0283,2276,2974,737,48
ThuaThienHue,2014/09/29,05448,21699,47532,83620,74831,20593,11013,49011,57361,43509,62558,15616,1266,7277,3068,2328,214,40
ThuaThienHue,2014/09/22,09865,78745,28806,38333,78319,91335,48083,17556,11681,40133,87927,96602,2831,0813,6732,7550,132,96
ThuaThienHue,2014/09/15,18236,14963,25364,62094,64078,60970,48529,25106,73937,90400,93072,51637,9761,6830,6914,3994,003,02
ThuaThienHue,2014/09/08,03303,41057,42998,13141,32529,79436,60222,00131,39032,65944,74198,23547,6996,2786,0907,0317,167,87
ThuaThienHue,2014/09/01,00473,56030,93991,04949,58561,94961,61549,70611,60777,60428,27585,15631,5393,8499,6436,0382,490,04
ThuaThienHue,2014/08/25,90949,40773,17309,21190,19053,59326,31325,21320,95932,91152,98291,11823,3218,2106,1497,7986,535,92
ThuaThienHue,2014/08/18,26053,93109,09805,39893,23778,60317,82430,61017,90065,98509,15653,11270,8134,8666,2411,4593,008,76
ThuaThienHue,2014/08/11,37518,05263,66717,98197,12768,36095,85555,89890,36560,28464,45938,12875,5499,9883,5700,2196,474,33
ThuaThienHue,2014/08/04,64756,70897,95068,14719,39992,67199,97196,67610,28413,62346,80099,17908,1591,7761,9390,9672,514,69
ThuaThienHue,2014/07/28,22947,98215,47943,66227,42817,62109,73574,13871,16649,76841,97052,31052,2209,9452,2943,8014,241,99
ThuaThienHue,2014/07/21,22169,84104,44759,17951,33789,44184,27972,61932,48142,33410,85779,98066,4019,6188,1938,5101,575,21
ThuaThienHue,2014/07/14,68552,25341,75600,28178,80269,84919,69127,46124,00767,13174,21338,66858,3402,2738,1732,6225,375,87
ThuaThienHue,2014/07/07,13464,88784,26038,45307,93880,22125,31977,17662,92695,86431,00630,33814,8390,9277,4282,9269,522,94
ThuaThienHue,2014/06/30,62171,04248,29809,58570,23435,96129,16137,36729,62693,93821,19563,80188,9670,5502,2295,9702,268,36
ThuaThienHue,2014/06/23,79997,90678,10494,97109,44698,72110,14130,05747,44779,78072,67591,39727,8842,5423,9510,0350,484,33
ThuaThienHue,2014/06/16,66174,82418,80962,40857,85688,73530,83216,47616,94617,27241,93203,44436,3149,4268,5207,9694,200,63
ThuaThienHue,2014/06/09,59471,43598,49654,97394,87070,95746,98845,65101,93092,02144,61162,79325,5146,4141,4580,6234,788,63
ThuaThienHue,2014/06/02,38135,91640,12805,39828,86495,99042,71144,26654,96463,60270,31657,72951,9492,8312,4917,8983,623,68
ThuaThienHue,2014/05/26,81420,35930,79346,36106,32903,72355,39557,54582,00905,75589,43198,98190,7858,7024,9014,4431,806,55
ThuaThienHue,2014/05/19,79774,84531,07837,97632,63188,35766,36700,87887,37941,21708,89165,99750,3171,1433,4523,7577,192,93
ThuaThienHue,2014/05/12,15016,61887,72968,98347,61073,48170,38453,32746,58422,45329,95659,41390,2912,0610,9368,5186,617,06
ThuaThienHue,2014/05/05,42596,59700,99507,71243,67028,69461,85421,10612,11064,17187,77302,63987,2934,1847,2308,7304,641,62
ThuaThienHue,2014/04/28,98797,97955,21416,86512,78212,11373,21029,72903,92778,17292,34601,02095,0049,6832,1233,4164,863,97
ThuaThienHue,2014/04/21,46113,50536,34434,24079,83788,12740,47906,31087,08134,55009,66904,18133,9680,5193,2981,3050,802,58
ThuaThienHue,2014/04/14,83185,40645,16484,63910,59448,18847,87170,62865,61073,05263,15847,09101,8169,8614,6905,1258,806,63
ThuaThienHue,2014/04/07,52735,77905,01373,39650,41194,74031,97714,93074,61359,06426,25637,43515,0838,3168,6536,2553,353,29
ThuaThienHue,2014/03/31,43373,98939,98796,81628,61775,53279,52949,45997,57293,22586,01732,07916,2824,0329,7128,8162,107,55
ThuaThienHue,2014/03/24,60488,14225,23095,31168,58710,22165,74945,51994,29151,47062,04770,56209,5735,0781,5338,0823,966,34
ThuaThienHue,2014/03/17,92401,77456,64276,69642,37896,06178,48632,39354,96221,04817,26406,90955,1778,2422,6024,4961,852,51
ThuaThienHue,2014/03/10,36042,96270,13378,23956,25827,35907,56013,63140,48728,00184,65833,48546,5475,4503,4617,8200,907,03
ThuaThienHue,2014/03/03,67014,13126,79539,36709,14259,91990,78997,16083,19659,58931,02881,19450,1026,8112,1097,7678,424,51
ThuaThienHue,2014/02/24,75666,25112,41543,31480,36089,96892,32589,39473,83199,40442,36904,70104,2844,7772,4755,8299,805,00
ThuaThienHue,2014/02/17,43151,94399,27189,93390,46767,71306,29623,88881,15245,30735,13419,59802,8379,2559,3381,1634,500,89
ThuaThienHue,2014/02/10,77692,70214,31648,69257,85904,89442,58438,18009,64964,95651,38932,28617,3693,7265,4095,4804,396,30
ThuaThienHue,2014/02/03,73809,80797,86601,36822,44054,46092,86352,99877,98272,52750,16893,26858,6141,1101,1136,7324,339,56
ThuaThienHue,2014/01/27,06554,94432,24116,13495,14670,70953,18755,85061,14667,47999,04133,58858,0085,3913,1420,5299,361,09
ThuaThienHue,2014/01/20,52774,91179,58022,22605,81379,09719,67905,47169,40569,28848,56476,36906,0937,6077,0400,2667,625,06
ThuaThienHue,2014/01/13,41831,02205,33246,01630,39439,22402,43880,57180,36808,89858,59061,22453,2951,8695,0745,8869,065,84
ThuaThienHue,2014/01/06,82200,10054,95403,35851,10374,82532,51756,80297,89925,71057,03137,17282,6611,7573,4108,2226,621,73
ThuaThienHue,2013/12/30,16276,66787,90606,38124,15144,84687,45806,23865,50632,49131,09454,47410,0079,9269,4960,9710,415,07
ThuaThienHue,2013/12/23,10515,53434,31180,51504,18881,66417,85046,79603,51360,26576,89544,26173,1408,7787,3883,9502,194,68
ThuaThienHue,2013/12/16,80702,32908,51195,12595,06155,20788,69882,46669,31715,47974,44164,72411,5033,9357,8449,7286,234,70
ThuaThienHue,2013/12/09,41420,26782,08959,13562,81015,26805,72912,80225,06635,68896,86881,32493,9297,3658,5959,3750,441,81
ThuaThienHue,2013/12/02,29725,59111,64046,20619,15318,96845,72750,37758,87794,65477,84042,00178,0433,9129,7900,9930,480,54
ThuaThienHue,2013/11/25,00965,65799,86101,31687,25251,71692,47794,98879,73577,24975,79449,45963,5571,3087,2683,3836,524,21
ThuaThienHue,2013/11/18,40824,62797,90853,15983,07984,31740,92769,71125,25262,23875,30746,60190,1010,9944,4391,0618,676,33
ThuaThienHue,2013/11/11,49655,87165,69901,61037,25574,99334,45066,91215,13680,19859,95605,08437,5133,9546,2727,0297,891,23
ThuaThienHue,2013/11/04,33446,98918,01522,18938,78908,91378,06797,51438,66318,49734,71963,37204,3807,8914,6930,1029,354,81
ThuaThienHue,2013/10/28,54047,91191,15310,90541,72035,85152,88195,92059,58440,81706,43024,90542,9018,8437,6290,4456,406,83
ThuaThienHue,2013/10/21,33789,67627,35535,10812,24193,52247,01288,17062,04015,07382,06531,70374,1759,9098,5557,1609,598,81
ThuaThienHue,2013/10/14,56078,37489,01308,67481,49379,28323,01135,79701,09641,40518,33685,51472,1883,8613,9361,7286,119,88
ThuaThienHue,2013/10/07,06584,13267,34853,76514,71259,47786,71438,41048,96036,28856,84909,62783,9219,3741,1012,6579,724,43
ThuaThienHue,2013/10/02,28755,34635,58168,65903,17841,56364,67338,93012,54031,76029,48896,01636,6315,0493,7705,4533,115,52
ThuaThienHue,2013/10/01,28755,34635,58168,65903,17841,56364,67338,93012,54031,76029,48896,01636,6315,0493,7705,4533,115,52
ThuaThienHue,2013/09/30,28755,34635,58168,65903,17841,56364,67338,93012,54031,76029,48896,01636,6315,0493,7705,4533,115,52
ThuaThienHue,2013/09/23,61232,36612,38224,40580,73230,13676,38122,78501,66410,53334,14419,16592,1089,1857,0722,5730,999,95
ThuaThienHue,2013/09/16,04390,86822,03910,41654,95552,40308,17694,77233,00815,93888,83482,04548,8652,2246,4489,4857,645,28
ThuaThienHue,2013/09/09,29664,11039,17056,16392,51128,38421,21766,46808,76305,39078,69643,74544,9407,5882,2158,0554,564,98
ThuaThienHue,2013/09/02,02759,46388,16347,70498,89325,52441,66885,05426,32174,79814,17881,63466,5233,3474,0094,2375,770,66
ThuaThienHue,2013/08/26,42224,61056,74046,62852,27918,82991,39980,09745,77807,90371,00257,55132,1516,7992,2731,5360,852,86
ThuaThienHue,2013/08/19,99700,74080,67430,56836,91529,86198,39609,92503,34206,54140,92027,20652,5769,2433,1679,3925,226,09
ThuaThienHue,2013/08/12,98542,41789,22812,67909,10678,82859,44740,66368,53110,58928,49302,83417,3216,6084,5285,3245,884,03
ThuaThienHue,2013/08/05,85673,08748,19532,95992,50404,21997,58662,23805,04347,53016,12264,67172,7298,6202,9768,6529,340,85
ThuaThienHue,2013/07/29,85930,59089,47257,05431,51607,53756,68565,37100,37288,04118,99403,81561,6675,1673,3995,5130,745,47
ThuaThienHue,2013/07/22,28309,95505,78882,54140,74193,02525,94323,22030,20414,58977,14130,85833,5380,4414,0947,9598,281,36
ThuaThienHue,2013/07/15,75052,05806,90841,19229,99771,86870,19777,08176,21227,28177,68660,97315,7111,7866,7534,5577,328,54
ThuaThienHue,2013/07/08,56749,34624,67479,14484,98653,40807,29935,59273,66034,25882,34289,17501,8836,1011,0141,5206,494,96
ThuaThienHue,2013/07/01,49845,92023,61499,80285,15138,81256,52831,45737,71640,28742,78214,55360,5259,7745,4813,9354,551,13
ThuaThienHue,2013/06/24,19054,60912,00958,56797,27326,65561,92404,87989,73401,50832,65890,85522,9893,4222,9165,7236,846,39
ThuaThienHue,2013/06/17,27519,70146,92259,60981,84802,59957,60841,81778,55505,21596,47497,93219,0650,2920,3962,0425,370,40
ThuaThienHue,2013/06/10,00976,22044,99987,23091,02018,16933,14395,96909,94895,80668,43294,58204,0732,1518,0086,7838,221,15
ThuaThienHue,2013/06/03,47540,54020,64426,75627,56843,92779,02172,87176,06150,26389,75105,51802,3787,2291,1281,7257,475,87
ThuaThienHue,2013/05/27,09707,32646,77107,47328,22637,92996,53681,43050,56318,12198,36424,54299,7589,1936,5003,6306,140,81
ThuaThienHue,2013/05/20,84161,67981,49563,30440,77530,84150,14754,72095,40591,69345,68224,05911,2136,2701,7492,3685,277,92
ThuaThienHue,2013/05/13,08810,10462,70256,09687,92362,77816,74635,83918,49240,96895,15947,49874,3321,2933,3417,9289,029,47
ThuaThienHue,2013/05/06,49643,98061,14470,61566,05268,94400,38686,19083,57179,04851,04927,20670,0723,2430,5599,7420,742,58
ThuaThienHue,2013/04/29,12525,24578,84695,09941,14966,03118,19573,02077,98081,47010,10774,12898,6525,9948,4387,1386,943,89
ThuaThienHue,2013/04/22,02957,45163,54434,51338,66656,86285,79680,32083,03311,47385,20895,30757,8575,2438,9673,2224,990,08
ThuaThienHue,2013/04/15,39003,81120,35419,15053,36283,39994,93569,19926,63955,45986,44789,73763,0962,3322,6751,3080,877,02
ThuaThienHue,2013/04/08,97388,99387,29828,34734,06444,24040,53455,94973,30834,26445,81910,35156,3562,2234,2028,1027,297,82
ThuaThienHue,2013/04/01,54697,19728,84225,24025,32751,13891,00309,80622,52646,68180,39474,05183,6780,3517,0042,0879,581,85
ThuaThienHue,2013/03/25,73796,94942,57069,85807,05122,86337,32847,64073,25706,60516,48942,43058,6869,1889,5159,6454,993,48
ThuaThienHue,2013/03/18,76111,33587,55546,36250,28466,58726,31316,17990,46627,94968,19458,13051,5274,8774,8150,9912,870,63
ThuaThienHue,2013/03/11,07502,54772,15425,82701,71998,87052,34255,53535,41377,06735,67725,45681,5445,6873,8077,3735,213,23
ThuaThienHue,2013/03/04,68157,08778,71955,64794,29773,53186,51096,77927,90692,49490,83518,89786,7650,9971,4982,0592,663,20
ThuaThienHue,2013/02/25,54032,38716,96256,13928,36489,94717,25995,79884,57932,23474,28144,01568,8377,1836,8041,3396,405,89
ThuaThienHue,2013/02/18,77847,55910,68268,27725,65054,50077,61722,82924,76433,78199,86495,87082,8356,3780,9576,2517,422,93
ThuaThienHue,2013/02/11,01484,76977,27318,78694,39697,45004,74379,85630,11113,21965,12952,26226,0161,3037,7444,9047,259,24
ThuaThienHue,2013/02/04,18726,25308,87502,39385,88753,33043,33651,67262,62860,86330,16590,03539,8215,8758,4063,4459,102,25
ThuaThienHue,2013/01/28,28656,35283,02208,27872,84811,38559,14686,76555,08920,18855,25957,11496,5570,5595,1412,8275,161,39
ThuaThienHue,2013/01/21,89330,43616,58866,60095,04932,22980,52512,13573,18179,28883,26978,44332,6091,5114,6702,4795,536,35
ThuaThienHue,2013/01/14,65802,85103,30744,45133,29802,37732,75554,32010,03635,65635,58674,34057,8550,3602,1940,0463,893,13
ThuaThienHue,2013/01/07,82912,40122,24575,64079,33396,44071,16365,49524,79649,17621,93236,58091,0771,7852,2585,3244,709,91
ThuaThienHue,2012/12/31,69148,33091,89111,58348,98034,12378,66712,29043,66917,52061,76878,56608,2710,6600,1516,0280,197,59
ThuaThienHue,2012/12/24,44569,48371,08988,89436,13345,43589,69893,59983,93759,55162,94623,03188,5189,0434,8990,1606,816,54
ThuaThienHue,2012/12/17,82365,18690,72693,99622,17755,72480,72776,75191,49480,80083,66869,38572,2639,9732,1042,6599,090,15
ThuaThienHue,2012/12/10,89122,62425,86621,01450,75535,66890,36283,50016,76241,25062,01176,33300,8782,6889,5753,5949,289,00
ThuaThienHue,2012/12/03,20425,36854,81991,77481,88377,23159,77902,64350,70012,12363,02535,03374,1117,2809,8282,0289,200,77
ThuaThienHue,2012/11/26,80061,94091,23377,29557,24570,87545,09559,05570,26340,37298,14033,47813,4685,8921,8766,7411,648,51
ThuaThienHue,2012/11/19,07594,92982,91619,73305,46462,90989,39215,79968,54804,79667,84831,82307,8074,7355,1921,4421,024,70
ThuaThienHue,2012/11/12,52063,61667,33862,07067,26725,43533,73027,78188,97951,66114,64840,48967,5247,8869,4298,1732,737,90
ThuaThienHue,2012/11/05,90297,02165,16067,19911,40312,02944,95519,82894,60867,63604,76639,80058,3299,4522,6092,9296,570,20
ThuaThienHue,2012/10/29,88973,86395,24119,50792,78354,98183,20081,49564,57539,65795,30198,83042,0740,4446,6290,2062,231,86
ThuaThienHue,2012/10/22,13528,76772,46560,08645,34660,34891,78044,13903,01306,20175,84294,43347,4152,0401,2862,1209,093,07
ThuaThienHue,2012/10/15,70089,90100,09256,01278,53627,57309,11672,77685,13362,28719,96254,07074,0933,9632,9744,2904,769,30
ThuaThienHue,2012/10/08,27845,69216,88021,58982,80764,01667,06925,50997,61554,62027,34366,68927,3711,1538,0612,0966,258,70
ThuaThienHue,2012/10/01,09312,07388,14762,13254,97422,40664,96597,50546,00881,83269,82246,66374,5122,2746,0542,4314,675,91
ThuaThienHue,2012/09/24,67452,78899,47590,26527,04201,57671,15263,19586,07048,65731,04821,84900,2760,1117,2103,6852,212,51
ThuaThienHue,2012/09/17,57500,57567,12692,92559,15692,66743,73605,26292,36157,25795,31464,94060,7930,0055,0501,4057,345,74
ThuaThienHue,2012/09/10,05755,73513,47559,69186,01210,63473,32895,22257,16992,19830,13945,99659,9819,2779,2158,0547,362,52
ThuaThienHue,2012/09/03,77373,38073,51384,64070,09419,98143,17587,05386,58477,56347,79255,02037,0576,7857,3043,7160,640,93
ThuaThienHue,2012/08/27,80281,41499,06233,84622,88406,81910,27255,76535,71203,29664,71514,81796,4391,4194,1799,7760,235,65
ThuaThienHue,2012/08/20,19927,96275,78982,03833,51568,22264,46358,41819,27877,94647,57589,06520,8791,6608,6308,2530,523,74
ThuaThienHue,2012/08/13,51548,62098,87980,99163,26665,88612,63104,29598,54625,38609,66790,71178,9597,8785,0451,4629,461,65
ThuaThienHue,2012/08/06,16704,64955,71943,37870,60237,94109,72168,99214,83404,59956,68407,51018,1649,2446,1613,6698,137,66
ThuaThienHue,2012/07/30,90537,95053,93773,01023,05187,91183,36111,60308,18545,60442,83673,16250,5600,5307,8884,4898,093,70
ThuaThienHue,2012/07/23,99681,08365,22447,42934,06905,19576,31375,13909,18198,70028,17873,04356,9131,0995,3597,3521,820,38
ThuaThienHue,2012/07/16,04432,11617,09124,84461,40982,75194,86607,58457,21665,01584,31429,78170,7673,5273,9166,4341,399,13
ThuaThienHue,2012/07/09,47613,94636,37897,11670,92310,85068,07804,23824,14797,55276,57881,64268,8436,3828,4830,2102,335,37
ThuaThienHue,2012/07/02,23590,25966,09556,96627,34106,50046,33225,19406,94128,77661,73093,28582,6114,4491,4536,7371,914,49
ThuaThienHue,2012/06/25,97357,41229,56915,49930,55985,30428,59051,62371,10298,72815,50313,12692,3541,8477,3669,1374,637,03
ThuaThienHue,2012/06/18,11246,32141,80396,54742,47428,77014,51179,84898,87913,31885,69078,17617,5310,1063,4931,2557,754,26
ThuaThienHue,2012/06/12,90335,89536,19591,32713,54116,51246,23161,99688,84614,88103,41134,07276,8735,8954,6501,2728,057,94
ThuaThienHue,2012/06/11,90335,89536,19591,32713,54116,51246,23161,99688,84614,88103,41134,07276,8735,8954,6501,2728,057,94
ThuaThienHue,2012/06/04,28385,78640,45103,10118,37211,97519,32778,01908,98424,74823,28969,24931,4914,8420,3808,0643,527,07
ThuaThienHue,2012/05/28,56722,01177,52112,14938,40190,74306,24896,12376,09024,26937,84922,30854,6547,7481,2843,3982,273,74
ThuaThienHue,2012/05/21,79580,92379,08172,39599,46632,30595,88422,19127,48124,93027,85028,02448,7705,9857,4765,9111,632,63
ThuaThienHue,2012/05/14,26360,01846,95288,47286,21021,62449,42613,19767,37326,92808,91310,78669,8586,2504,1079,3783,695,36
ThuaThienHue,2012/05/07,92044,03602,62018,71395,96674,44548,22514,34879,41720,40379,08179,51897,9508,4785,3314,1726,690,21
ThuaThienHue,2012/04/30,01148,69630,35155,26995,45520,49482,65633,23156,96915,80178,27546,95611,0304,4620,4316,5157,240,99
ThuaThienHue,2012/04/23,43212,61090,94906,12892,48104,74781,23309,19908,39532,88329,30175,27467,0612,4594,5119,7758,355,52
ThuaThienHue,2012/04/16,56384,87321,63411,90407,76822,66148,66769,92576,68798,94222,99301,37271,2727,2351,7215,8556,605,18
ThuaThienHue,2012/04/09,46968,82293,56540,16802,26482,10948,70611,86456,83444,15001,60475,09827,9631,5983,1852,1385,422,35
ThuaThienHue,2012/04/02,27101,19512,26805,02142,41223,25759,59588,74141,12716,66611,04129,51697,7186,2816,9499,0263,177,33
ThuaThienHue,2012/03/26,97831,81029,47629,22497,75478,90153,24649,31499,04562,94504,12367,12436,5650,8125,2759,2448,320,87
ThuaThienHue,2012/03/19,23214,82232,18843,74591,02606,25467,55837,17195,14172,09523,31265,52531,0105,6446,5893,1732,295,24
ThuaThienHue,2012/03/12,51125,38634,38915,19581,07030,59233,83099,09217,03978,98487,79548,92940,2333,2295,0799,5918,012,21
ThuaThienHue,2012/03/05,15696,99087,16612,52745,95546,49824,69347,47677,52648,19554,53438,53984,8552,0414,6056,3201,334,06
ThuaThienHue,2012/02/27,08399,25374,86984,11767,42576,47626,57709,95537,39567,38595,37353,97292,2784,7663,8676,5071,533,60
ThuaThienHue,2012/02/21,54211,69792,81081,10230,59866,17283,53579,81194,73420,54792,90891,63039,3081,6917,4164,9559,696,45
ThuaThienHue,2012/02/20,54211,69792,81081,10230,59866,17283,53579,81194,73420,54792,90891,63039,3081,6917,4164,9559,696,45
ThuaThienHue,2012/02/13,24690,11545,22665,42665,15397,18468,28299,24654,11628,74425,11876,20336,7478,6894,4881,9673,730,81
ThuaThienHue,2012/02/06,16215,87917,15265,45206,22400,56849,05948,70347,46643,17314,57920,46512,1885,2975,7625,3754,286,69
ThuaThienHue,2012/01/30,81635,54529,39326,96870,08462,27699,81586,24599,43255,37462,04302,23153,8010,8138,0983,5153,942,56
ThuaThienHue,2012/01/23,90970,12277,69174,22011,11520,23542,95834,81539,18729,92022,05653,88045,8385,5195,1531,9232,190,80
ThuaThienHue,2012/01/16,51630,34592,67938,37982,49161,08874,26495,72989,63997,54990,88941,79532,0282,3532,0189,6749,659,04
ThuaThienHue,2012/01/09,23590,51148,94116,88729,70227,62546,10164,21435,13782,47271,57128,59020,5545,3454,9896,4326,959,21
ThuaThienHue,2012/01/02,99010,04262,87222,97199,80640,43933,75873,00103,23893,45552,07385,59306,6031,4789,5612,8110,271,48
ThuaThienHue,2011/12/26,22115,10656,97552,58759,86706,67033,23987,47218,57474,82958,82882,50654,7952,2373,8889,6349,680,41
ThuaThienHue,2011/12/19,77102,94397,88418,59319,95047,46198,67677,28943,71666,87649,42063,39112,2261,1562,2740,2610,754,22
ThuaThienHue,2011/12/12,80656,94224,44173,22828,83231,53059,94360,11518,85558,00646,42352,03623,1024,1202,7209,0906,977,56
ThuaThienHue,2011/12/05,43974,27453,98023,89475,46065,62471,75971,66226,93891,64630,37483,17546,7482,5133,2559,9633,932,45
ThuaThienHue,2011/11/28,49937,88109,59989,72104,48028,66776,17430,56530,83171,44831,84882,47490,8994,1279,6704,1609,704,76
ThuaThienHue,2011/11/21,49908,85402,01683,77215,15981,55915,61642,89403,66221,91804,38942,11860,6789,8251,4525,3747,148,29
ThuaThienHue,2011/11/14,62987,08105,27928,28706,67202,61894,59334,87710,53364,95879,70832,00151,6514,5784,5970,9096,922,71
ThuaThienHue,2011/11/07,03776,59985,02849,20120,51821,29669,40399,52726,33247,43301,81960,40724,5712,6288,8657,0393,161,90
ThuaThienHue,2011/10/31,70881,22257,79481,28080,46663,14709,15246,16590,98897,76449,49044,33010,1837,0144,6126,0166,304,75
ThuaThienHue,2011/10/24,13030,67961,92599,31247,19319,13209,21258,36963,29962,43407,23713,07589,2023,2852,6590,7419,592,03
ThuaThienHue,2011/10/17,89864,33645,40284,36113,25692,41551,63580,34895,20269,70093,36561,55923,5886,8730,7646,1541,504,04
ThuaThienHue,2011/10/10,66904,00721,13127,29914,92937,70829,54869,98461,77138,50235,02656,84428,5020,3180,5882,4718,477,31
