"name","created_date","giai_dac_biet","giai_nhat","giai_nhi","giai_ba_1","giai_ba_2","giai_tu_1","giai_tu_2","giai_tu_3","giai_tu_4","giai_tu_5","giai_tu_6","giai_tu_7","giai_nam","giai_sau_1","giai_sau_2","giai_sau_3","giai_bay","giai_tam"
DaNang,2017/04/05,957755,26191,13897,61126,16616,56412,80559,46950,90769,03452,87937,05212,9498,8219,4345,4713,708,68
DaNang,2017/04/01,391726,16755,11834,38659,65408,14227,51302,77778,92766,28289,47403,06631,8515,6308,7962,0931,449,73
DaNang,2017/03/29,04299,16068,42302,45184,68312,57982,10527,27725,21117,95163,29183,20796,7019,3557,8420,6597,239,61
DaNang,2017/03/25,53415,04136,68880,96864,71656,99747,58304,24205,53988,91716,99661,77722,6431,1982,7626,4178,875,46
DaNang,2017/03/22,76198,56230,82018,70285,92376,85661,86664,83035,90553,24087,50684,13277,3269,3015,0062,4732,919,20
DaNang,2017/03/18,32946,04633,58781,68556,98451,23691,44208,66855,23701,44501,77331,48074,2673,1011,3878,6472,249,47
DaNang,2017/03/15,29267,42828,28371,23367,10449,48218,45741,78845,71368,38283,54539,81707,8574,6866,6861,3542,970,53
DaNang,2017/03/11,50893,41322,54675,79052,86249,61869,63644,67797,40475,21924,02011,36762,6185,6885,7900,9215,654,31
DaNang,2017/03/08,86731,32645,46461,37699,32510,60307,09485,82925,54749,97715,21184,14102,1421,4626,3552,4632,536,49
DaNang,2017/03/04,77439,13810,81128,00245,13410,08042,12575,89283,43752,86070,99529,56206,1387,9125,7348,2979,304,20
DaNang,2017/03/01,39444,18728,22333,43959,28001,93035,67084,19956,07936,17627,57341,28090,1467,1862,0282,1093,490,48
DaNang,2017/02/25,26302,66631,61426,40150,66552,27743,16866,31938,67374,40283,32730,97273,8716,1144,6770,7803,613,03
DaNang,2017/02/22,97625,14411,24710,71294,52249,46291,57787,10848,98444,45502,81869,96604,3181,9378,3188,0042,551,69
DaNang,2017/02/18,38740,43733,46383,68878,15803,67855,51665,12288,42243,26974,76014,32785,2602,6051,4532,2731,539,38
DaNang,2017/02/15,47136,82382,24306,08714,81308,89103,04672,14223,86419,98935,94026,18104,9269,2458,1662,9657,384,73
DaNang,2017/02/11,30204,67507,52783,83087,23870,30961,81372,01569,34193,64726,29818,37663,2287,4836,1732,5212,665,11
DaNang,2017/02/08,35473,93321,22803,86380,95248,42368,47693,91776,58319,78662,07386,94089,7241,2600,7940,6314,602,72
DaNang,2017/02/04,01549,67224,97416,89253,78664,77730,03132,03012,87307,70395,32362,35664,0750,9363,5195,3424,993,80
DaNang,2017/02/01,94094,31178,93921,00751,92057,81985,46952,12622,54016,18513,49971,52824,9535,2554,6121,6918,175,70
DaNang,2017/01/28,16644,36774,45521,31622,91434,66356,10818,25715,55981,22203,32805,03967,1627,8449,2352,1165,129,40
DaNang,2017/01/25,68197,45020,74384,36467,77837,03031,10830,73588,98507,12620,48451,25101,8944,9740,5050,8138,765,07
DaNang,2017/01/21,63366,18485,87809,25215,53079,24450,12088,25294,91778,25714,54732,16735,6936,2946,0436,6950,964,11
DaNang,2017/01/18,54354,21523,75874,24498,53217,51027,72362,54418,27857,01316,54939,79095,6910,6248,3076,0890,707,24
DaNang,2017/01/14,95943,79522,71470,09887,22079,09146,77409,18486,41728,62319,85939,73943,4459,7639,4985,5494,157,81
DaNang,2016/12/31,32340,53009,77509,45949,54377,82570,91095,56476,56245,00217,95646,91048,3501,5542,4444,0377,443,25
DaNang,2016/12/28,78674,05583,82236,42620,99057,23319,39622,36783,75306,10790,20485,98599,0063,3901,3004,0791,140,01
DaNang,2016/12/24,40327,72794,66105,46139,00884,31645,76175,03412,76846,00584,50689,98440,6578,0046,6147,2932,408,24
DaNang,2016/12/21,00030,65912,03096,84694,85704,61776,68310,31250,16464,39731,74468,99636,9745,4655,7550,6136,101,14
DaNang,2016/12/17,10881,07680,68904,32887,05280,19595,63452,88791,84430,53164,41460,85433,5253,9415,5339,1656,282,47
DaNang,2016/12/14,95783,04195,02103,05238,24983,19571,27833,66289,46859,68099,97980,91829,8384,1717,1540,6445,664,36
DaNang,2016/12/10,10400,18571,74936,72859,82681,13280,88682,86980,62152,74236,68026,57953,9193,2717,2938,4268,211,93
DaNang,2016/12/07,29316,87384,84042,50394,09309,92515,83287,37346,66174,44871,93636,90135,0887,4934,0805,1363,678,97
DaNang,2016/12/03,98514,99643,24264,37606,88150,95230,93288,83095,51558,55031,24875,93211,5054,4124,8854,1997,932,08
DaNang,2016/11/30,68902,38076,14795,19164,02538,34264,05095,58310,85214,89611,94796,75080,7456,2775,6891,7277,963,65
DaNang,2016/11/26,72535,48867,79423,52862,14380,76315,14041,78093,28601,95954,11066,35472,6835,3806,0075,8043,198,03
DaNang,2016/11/23,96018,43092,10316,41967,91970,79860,10532,91147,60938,15805,24909,62822,7910,9194,1658,9753,548,71
DaNang,2016/11/19,25780,59489,01573,79806,32209,56035,85418,10079,19066,58566,90717,22932,7688,1707,3813,6453,341,23
DaNang,2016/11/16,31672,85656,93088,05675,85024,67415,21074,49910,54956,19829,21122,23418,7353,9917,3479,4760,589,56
DaNang,2016/11/12,45359,96073,84354,81138,24720,70036,31837,93115,37123,81492,92809,03086,2908,1067,0683,9576,836,93
DaNang,2016/11/09,98784,61373,19204,20972,67831,86057,90983,93330,83099,05266,71620,14956,0009,2075,0840,2536,260,86
DaNang,2016/11/05,91595,95163,37124,08377,23342,21787,36702,59906,69442,83921,62501,35600,4638,8368,5743,4991,044,85
DaNang,2016/11/02,76901,16678,99811,64298,92384,27413,08056,96658,91983,16448,32219,28477,5262,2169,8206,5178,878,36
DaNang,2016/10/29,36746,92090,21362,53068,14931,55926,24164,53640,57875,16095,85234,76261,6514,8099,4631,9603,344,21
DaNang,2016/10/26,28120,62186,11964,96155,82064,28302,35048,31092,40528,90199,83525,31594,0691,6591,8511,8288,899,70
DaNang,2016/10/22,57714,78232,97223,25248,17705,31815,16456,12422,58626,10545,57667,02290,1521,2400,9041,6342,018,91
DaNang,2016/10/19,99134,34686,94390,28964,00871,99133,74738,45372,99967,38901,85849,56525,2351,0214,7343,6449,171,86
DaNang,2016/10/15,15173,18796,61983,68591,27351,90781,89110,88752,18781,15730,87673,87197,7596,3822,1041,2263,186,53
DaNang,2016/10/12,29984,07718,58088,43144,78095,99705,35657,05051,68652,64836,68183,10187,2375,1850,2557,3904,485,36
DaNang,2016/10/08,21712,14842,70269,12916,68721,27559,55464,00237,13038,03377,48813,74956,7744,7173,3846,2313,729,73
DaNang,2016/10/05,48070,41668,01855,76864,12958,68664,23803,91582,14202,26294,19937,28880,6257,4175,9847,2260,794,56
DaNang,2016/10/01,89324,38680,10161,86994,85883,53409,31810,17592,55611,01312,66729,89445,6318,0029,8225,1481,873,53
DaNang,2016/09/28,37204,99809,41457,64955,88243,42985,33187,53829,80405,77083,81110,63400,0455,2951,8623,3277,501,69
DaNang,2016/09/24,73964,33291,66333,61505,19423,88829,73333,74992,35396,50010,65688,95391,7159,6303,2302,1362,831,53
DaNang,2016/09/21,07437,21247,66794,60933,88158,25265,64133,81898,45733,92775,64975,62266,7802,1449,5661,1047,697,15
DaNang,2016/09/17,65415,44442,14879,46957,66319,39089,32103,59898,64573,32000,84238,13862,4505,4313,0090,8902,704,86
DaNang,2016/09/14,47279,69109,42420,29286,23103,16841,05229,94811,42053,74607,42370,22430,5116,0135,7344,0848,898,39
DaNang,2016/09/10,44715,29075,71577,55425,63460,58149,90465,13102,43150,36418,07312,01366,6823,6193,8099,5227,007,69
DaNang,2016/09/07,87078,33563,94575,70416,09415,99268,89529,70552,27102,29775,92377,07109,7614,6799,6759,5080,554,97
DaNang,2016/08/31,45546,88255,29254,61359,86638,25650,54581,79743,59768,71950,54568,34601,8148,6713,8982,6128,974,19
DaNang,2016/08/27,94360,41195,69350,45344,34322,12612,05341,52012,98627,76210,09172,34913,8309,8381,0858,8410,243,77
DaNang,2016/08/24,41071,12621,37251,15293,09158,83168,22452,06630,08424,20019,58327,36380,4212,5562,8544,2139,016,96
DaNang,2016/08/20,86673,01615,16518,18795,27394,29657,50413,73246,01921,94544,55731,76017,8497,6317,4148,2215,953,75
DaNang,2016/08/17,92369,69681,82789,34632,46120,49039,11863,51432,44454,83855,95404,44189,2461,1626,6769,7682,222,01
DaNang,2016/08/13,43045,97247,38824,43368,61416,29311,64110,54125,23268,68404,67631,25537,7555,1573,2812,9341,344,76
DaNang,2016/08/10,73904,73416,80179,73624,50878,43864,15004,45583,96244,61541,24961,01565,7830,3286,6663,2642,134,37
DaNang,2016/08/06,94621,29991,05466,23323,32649,89743,99187,93268,27829,11474,75426,81523,1629,1167,0777,3975,114,12
DaNang,2016/08/03,39350,45627,19605,81221,39885,30610,64374,42141,11344,18220,54155,77675,1172,0946,5093,5615,050,47
DaNang,2016/07/30,81270,12744,82792,32964,35692,06698,58915,52271,06454,45258,80089,70647,3785,0647,2024,5122,240,16
DaNang,2016/07/27,13467,61324,95246,03559,51333,00233,16203,57998,79911,50548,19844,09364,0937,9780,0960,1505,684,98
DaNang,2016/07/23,42015,70590,47003,99150,00890,58990,47298,10062,98216,72624,75227,58836,1293,4770,6816,0051,472,25
DaNang,2016/07/20,75140,71977,74080,20737,36058,71183,99834,20419,83844,21607,10576,84108,1256,4842,2241,4441,141,80
DaNang,2016/07/16,88758,62828,17771,14823,68233,45247,63469,69996,76345,43947,31572,15817,2266,5819,1971,6731,032,26
DaNang,2016/07/13,05868,21073,79569,26383,17737,94329,93015,21850,53534,13733,81888,18568,8875,1375,4428,2128,156,13
DaNang,2016/07/09,13626,06470,60445,56915,69994,70203,90977,23490,41229,21165,77378,29921,2919,9958,6962,2889,607,13
DaNang,2016/07/06,91022,55036,89977,13957,93471,34330,46538,44434,44287,80527,76644,97785,1687,4033,3063,4951,636,74
DaNang,2016/07/02,79441,54927,32063,70239,54855,33405,72034,50726,48796,41133,83262,95126,8598,4636,0418,3333,195,56
DaNang,2016/06/29,16551,11864,38379,27862,52294,67526,74866,60438,35041,81715,48101,74313,1523,9723,4179,1930,394,34
DaNang,2016/06/25,98509,84154,62690,23688,47213,58119,84299,85176,87868,53670,85640,96039,9880,4667,2350,0780,696,45
DaNang,2016/06/22,14947,74033,63596,22217,13414,39592,03685,36420,66562,35781,78022,99933,6821,0581,1837,4544,505,06
DaNang,2016/06/18,87559,92292,87499,36884,19814,83233,36237,43376,61289,82871,89566,98965,3861,9261,6502,5427,801,68
DaNang,2016/06/15,98549,15018,36461,32272,53719,03875,38299,39812,14559,95685,75879,93053,7923,6156,2674,9929,752,41
DaNang,2016/06/11,42932,20830,17467,28449,15280,39007,90583,13438,04978,71787,12594,57819,2207,3156,6622,0644,800,97
DaNang,2016/06/08,02998,18150,82351,48309,47610,31854,10120,13513,42045,47618,90684,88026,4234,7200,6015,3799,260,32
DaNang,2016/06/04,57098,21610,28806,72927,14146,10199,12139,49460,90776,16133,53038,70315,8918,7291,0518,7605,643,87
DaNang,2016/06/01,23522,52094,15548,58783,80118,68076,89738,29207,27943,06463,00648,03377,6839,5198,6369,9876,877,38
DaNang,2016/05/28,49983,68865,21672,80504,32326,72406,00498,36918,94916,36121,90633,09334,0718,6911,8733,6210,623,49
DaNang,2016/05/25,38806,37170,25881,23215,00574,17165,41984,01265,68756,39989,09879,29561,3251,2703,1977,1324,045,52
DaNang,2016/05/18,89426,90752,86283,97408,80817,57064,62014,08154,30365,49921,18239,51015,9641,4500,7580,0763,408,28
DaNang,2016/05/14,17028,95226,56532,04879,20036,04072,40443,88852,85709,91375,61317,14001,0114,0910,9921,7291,252,94
DaNang,2016/05/11,89304,62944,64011,53869,66782,05345,94868,50914,57068,19093,85220,65336,3873,1518,3451,2153,575,05
DaNang,2016/05/07,02374,98120,91676,65197,97632,94043,21679,09479,50321,51693,38371,95912,3062,7760,6642,3541,967,98
DaNang,2016/05/04,09678,06006,31249,40823,66965,94820,29269,39406,34992,63270,89304,50763,4095,2126,6919,6266,522,61
DaNang,2016/04/30,23618,96609,10607,59072,71278,24706,13781,11795,36556,05096,59161,23313,8636,1013,7211,5231,432,32
DaNang,2016/04/27,70123,49575,73918,81632,75423,11161,44445,58497,94200,61010,45977,70155,5517,8064,5102,9588,454,72
DaNang,2016/04/23,97309,02240,56268,51752,16742,86021,65228,65757,73240,60889,90519,55117,7866,7015,4566,5660,573,16
DaNang,2016/04/20,16622,60160,11257,39148,63545,80075,98640,43910,44058,01257,42875,47602,7160,4092,3717,0290,719,23
DaNang,2016/04/16,07163,93504,73215,32380,97358,05782,27029,04492,69508,13357,27207,01318,9786,5500,8034,8733,215,07
DaNang,2016/04/13,44679,86152,27097,95660,44937,62774,39584,62839,62521,72870,42212,30076,7311,2824,4002,4546,184,27
DaNang,2016/04/09,01971,93840,97747,47651,38253,65076,41895,75026,79341,36139,72424,02225,1939,6838,9373,1052,591,11
DaNang,2016/04/06,05966,96518,31793,70470,62900,36072,53800,28196,05495,09823,04369,41694,2187,7853,8664,5075,160,41
DaNang,2016/04/02,06983,88351,89052,95883,99359,25192,91790,87562,92078,11305,13123,54360,0139,9888,5661,3781,825,37
DaNang,2016/03/30,564682,63946,21928,64824,53570,49295,00199,36040,56418,72134,94536,94146,3567,6898,0200,9251,917,52
DaNang,2016/03/26,188927,00959,96273,66502,10507,39882,75467,86960,72034,62544,96616,86563,6686,8019,9802,2717,427,36
DaNang,2016/03/23,414564,87001,97484,09216,82081,27150,61991,43094,51150,82206,21702,08070,1240,8734,1323,6627,767,12
DaNang,2016/03/19,076003,18866,34357,35710,90194,21451,99230,05980,36265,93141,29292,71885,6508,3128,8631,1804,926,90
DaNang,2016/03/16,763086,89827,85689,35670,38293,63279,38256,31619,65515,28184,94028,05254,9406,5376,5008,9062,137,71
DaNang,2016/03/12,865402,50105,47530,94960,98857,80261,75366,09518,27304,70522,97466,92742,3873,1046,5085,6803,180,37
DaNang,2016/03/09,133866,84192,40906,93401,90045,16140,58256,30353,32660,05804,32749,52057,1255,6555,3989,7426,494,06
DaNang,2016/03/05,456458,74766,65383,14637,73703,37729,84258,58695,30239,25044,94572,84147,6261,0703,2243,3627,626,02
DaNang,2016/03/02,721940,92511,57023,24295,41285,08499,12073,74665,56878,18811,03744,67371,5969,2944,4644,5836,703,87
DaNang,2016/02/27,763050,84685,22231,55088,50531,56882,49763,61593,70139,50226,29212,15340,9879,8455,7426,9525,866,19
DaNang,2016/02/24,493412,06161,92518,73114,01673,48582,38058,84553,12749,19046,12761,28094,7132,9105,4961,5737,915,96
DaNang,2016/02/20,598547,63046,73426,97635,64814,25188,26401,33312,83195,80030,44268,77066,2002,0376,6908,5881,783,95
DaNang,2016/02/17,089370,75404,03687,82978,92942,07510,77150,10083,15894,33732,20387,52528,7711,6759,6190,8067,581,83
DaNang,2016/02/13,449317,88066,54581,77946,71866,65273,73035,61049,73655,07679,40489,31687,5960,9597,7687,4839,296,65
DaNang,2016/02/10,539683,69693,92340,86836,67041,80056,28503,98554,88861,24042,37816,26279,0198,0450,0489,4963,264,65
DaNang,2016/02/06,348869,13338,98007,78183,08184,70463,58074,04454,68382,54191,69319,30252,5868,1610,9984,3068,948,79
DaNang,2016/02/03,619972,70196,84572,22981,17087,74225,72764,59898,00060,74153,85479,75895,1613,7775,1461,9281,799,96
DaNang,2016/01/30,992843,79201,60773,53537,79335,45216,53396,00716,67158,03396,33642,57661,9621,0200,9428,5733,227,87
DaNang,2016/01/27,916249,08046,28842,83079,92505,76379,80052,41089,12515,04262,27385,43833,0342,2155,7237,6987,820,51
DaNang,2016/01/23,701396,72103,64413,79157,54303,65427,92058,09226,47880,16791,87333,58655,0253,8349,9995,5316,110,33
DaNang,2016/01/16,718820,50340,12725,85125,15620,12320,89638,15862,85329,38380,37644,69869,2056,5246,6484,8763,752,88
DaNang,2016/01/13,076978,38665,25586,37609,61232,58269,87373,26667,29159,31077,34180,07365,4247,3986,0619,7629,905,86
DaNang,2016/01/09,863255,06953,24459,12635,04379,71877,99906,32824,12947,56649,81144,93009,5897,1084,3735,1736,806,64
DaNang,2016/01/06,502219,34239,04435,54660,35323,82569,88734,91557,52040,55028,87837,04590,2580,1904,0224,5434,309,06
DaNang,2016/01/02,251881,07406,19083,85609,21199,00881,28283,39371,00469,44942,42231,69087,8125,6529,4994,2031,075,26
DaNang,2015/12/30,922500,90265,11803,65568,78615,89666,41333,84704,60943,61926,30391,87579,9869,5223,8819,6722,388,39
DaNang,2015/12/26,055413,74658,73035,66862,78342,99058,98084,24913,10764,79653,24987,78926,2418,7454,9867,7964,373,59
DaNang,2015/12/23,672722,25664,90087,51053,35078,65780,40377,35611,05525,86659,85418,69214,6272,8943,1909,4927,354,52
DaNang,2015/12/19,300295,70815,65897,68361,05853,68201,99016,47364,91883,26912,65461,12457,8144,7049,4781,0092,396,94
DaNang,2015/12/16,764574,42035,92781,66574,18771,57340,38885,74426,39981,11308,64974,98932,7119,6095,0425,5484,305,23
DaNang,2015/12/12,094595,84385,48953,23566,39724,83632,48770,53765,12979,65759,42054,60811,1310,4937,2930,8129,578,33
DaNang,2015/12/09,157777,80002,63986,72019,78346,95801,39530,02120,97653,40004,03928,72757,6660,5432,0344,7848,035,39
DaNang,2015/12/05,669638,02557,10799,61913,74651,54281,05868,56331,13231,30565,48321,11904,9006,2039,7377,3870,293,34
DaNang,2015/12/02,521047,08350,78338,17171,45970,04544,41121,29536,40788,53444,68165,09958,9007,6606,5652,7699,922,58
DaNang,2015/11/28,633001,08443,39872,22719,59452,99421,96272,24045,12745,62658,38535,65872,9929,1111,0348,7768,473,41
DaNang,2015/11/25,862446,42442,30321,77609,99126,20040,09244,50752,93324,79767,13176,74276,8918,8682,6419,0649,584,34
DaNang,2015/11/21,244866,47334,35807,94649,73772,46966,59873,93204,87698,17339,56310,43491,7974,5613,6479,3831,082,43
DaNang,2015/11/18,863483,45652,70247,45944,93619,44452,64682,60160,32721,73986,60109,69274,8372,1051,0996,5708,685,77
DaNang,2015/11/14,671163,80466,74072,06214,62835,69424,04344,65509,31266,31468,17442,03086,6430,2120,3299,1398,814,01
DaNang,2015/11/11,840691,10528,68041,64711,87092,10748,68899,65268,83724,85389,10324,08077,8793,9848,5731,6382,295,96
DaNang,2015/11/07,043244,37146,58094,39083,64726,97831,50283,78107,94795,50389,41831,59542,9154,2517,5780,5379,988,02
DaNang,2015/11/04,62752,31148,66503,25256,54801,30023,29959,68924,44596,39221,87854,18077,7073,8019,5620,2686,818,20
DaNang,2015/10/31,35071,92800,72783,15713,50883,11337,05946,44654,95683,92336,54815,20345,0083,9244,9153,0013,781,64
DaNang,2015/10/28,87095,95989,85976,17950,01388,20756,79337,46677,24886,94098,88883,91721,7083,3855,5769,9330,744,33
DaNang,2015/10/24,21003,94876,51291,51470,17188,10891,32200,70345,68683,80870,61834,38961,4571,5170,4864,4849,493,75
DaNang,2015/10/21,41348,69009,98076,02431,45312,57107,95280,88246,87770,11274,03858,20394,1331,9381,7719,1755,858,33
DaNang,2015/10/17,83785,14734,04784,69290,53360,99641,70732,53415,41161,61030,71470,28694,4211,9379,0646,3480,255,81
DaNang,2015/10/14,36796,58638,67011,25676,37881,91997,20595,54367,47549,90778,96440,24140,9341,7134,4909,5266,495,07
DaNang,2015/10/10,245542,98535,53938,33999,08092,39427,35322,35412,80700,73075,23683,31091,3597,8039,1308,5885,456,60
DaNang,2015/10/07,62825,20766,95877,78889,23679,39929,98498,36026,77518,59001,97407,14262,8810,4875,4091,0238,260,76
DaNang,2015/10/03,62914,23874,98947,87874,60906,57735,07860,06625,80675,79289,07920,18729,2659,2095,0277,0320,925,52
DaNang,2015/09/30,61746,73796,66270,99012,94777,69105,73311,80077,14895,02033,45097,57103,7951,2627,6188,9689,965,07
DaNang,2015/09/26,00482,28517,62439,09802,89622,69985,35110,75814,09909,81765,95396,34248,2165,0482,4652,1971,256,29
DaNang,2015/09/23,00210,21468,94550,54874,31934,84149,96388,44553,61423,22225,14627,49583,4086,4361,2603,4750,983,45
DaNang,2015/09/19,62369,63200,36111,50494,09247,58841,55995,32475,68202,16101,91037,19882,6034,7997,2912,4884,425,02
DaNang,2015/09/16,80828,47345,25614,66285,83888,49012,32534,52698,01531,84099,87826,81792,4922,5235,8827,8201,120,07
DaNang,2015/09/12,67851,89957,00144,43993,75119,99168,57660,98931,09517,77173,17597,93685,6951,3866,2186,6029,672,85
DaNang,2015/09/09,24346,87843,18024,80304,42339,97213,51891,84212,62459,57041,79783,69462,2931,2350,5976,1862,685,08
DaNang,2015/09/05,21740,25550,64867,54090,25277,65496,56198,43132,27385,05091,28098,73931,6352,6479,4031,2977,818,23
DaNang,2015/09/02,56975,01572,57800,89564,29789,80549,00831,03669,19603,32869,37415,25582,7470,5818,8494,3180,655,01
DaNang,2015/08/29,75455,42627,67105,47200,30122,61482,48061,30014,49449,16581,58916,58859,6341,3311,6501,1552,292,89
DaNang,2015/08/26,42719,28230,02414,18093,23820,17821,08863,18475,56822,94253,36901,15172,7358,0862,1681,7245,481,75
DaNang,2015/08/22,23420,07448,74737,36920,39022,08003,93635,21648,05581,87256,03893,53594,9149,2818,6831,0928,559,07
DaNang,2015/08/19,06569,63004,82173,91291,10142,79666,65793,68751,83248,50507,75837,85748,8548,6501,0702,3656,088,40
DaNang,2015/08/15,02107,85517,93468,15132,54132,84617,17083,86409,51177,13711,24978,17336,2976,9882,5356,7819,331,64
DaNang,2015/08/12,74496,60067,20831,79697,12223,01095,79788,87956,19260,33336,38622,33480,3023,7975,8992,1196,420,59
DaNang,2015/08/08,81426,68153,70175,11863,98953,07694,78075,04165,69058,05317,90155,52491,5502,0585,6369,1730,541,41
DaNang,2015/08/05,77801,18248,54046,90798,13071,08570,70553,85411,70844,72679,49882,76358,9883,3643,0065,3235,078,86
DaNang,2015/08/01,15243,08601,42334,49873,18081,23144,88027,57468,37075,69104,79015,50594,6725,8878,4619,8432,781,66
DaNang,2015/07/29,39095,97363,05312,44969,32643,02571,72692,89907,74681,59102,51281,55326,2049,6387,8108,3207,018,52
DaNang,2015/07/25,69498,05820,93914,66837,37691,07832,37927,07077,39900,16829,11014,45615,4048,5499,3038,6785,961,73
DaNang,2015/07/22,62841,67879,96257,41515,98152,64637,06613,73616,37399,87512,56000,29194,0294,4296,6269,6039,856,13
DaNang,2015/07/18,02727,47380,45141,98715,19855,74937,51042,44987,27085,69297,69495,99071,4776,6128,7375,5643,996,42
DaNang,2015/07/15,21649,66856,32442,10353,04092,43584,21965,75596,89787,76792,30076,54461,7969,9381,8701,0689,947,96
DaNang,2015/07/11,18029,62879,46338,29554,48939,50593,54753,28522,73559,00275,47079,67775,5499,4250,2873,3658,925,77
DaNang,2015/07/08,67814,14603,98782,55930,31769,04185,07646,61857,93125,69258,09514,15732,8609,7201,6166,8542,083,91
DaNang,2015/07/04,96013,48446,76724,43220,89806,08483,98159,53804,64029,59061,67175,98859,5421,8449,1933,6576,807,12
DaNang,2015/07/01,21296,22285,32979,12969,68866,32728,98159,39521,00234,90288,50413,38467,8534,9972,2536,1610,088,06
DaNang,2015/06/27,57994,88693,43930,15628,58369,75010,39176,72464,27153,83439,33525,61603,5168,8702,1892,1115,816,54
DaNang,2015/06/24,35672,33274,23992,72706,24537,25121,93151,38324,60611,32464,66318,31564,6137,2148,8679,7877,826,99
DaNang,2015/06/20,88332,89368,12390,14139,46545,93860,79915,49882,74641,62689,92959,76556,4859,5426,4765,3851,105,40
DaNang,2015/06/17,96183,87996,01700,38556,56702,55368,35041,11500,57852,64318,05290,66328,4470,4591,3015,4392,283,49
DaNang,2015/06/13,62142,95229,89273,38511,39562,73249,71055,88795,08328,69725,98527,26569,0672,7701,7333,9123,960,46
DaNang,2015/06/10,39235,27475,28382,07643,97697,67703,76775,50527,80088,33471,49987,91585,6440,9161,4317,2699,884,52
DaNang,2015/06/06,71039,84555,86218,08218,62055,80568,63112,12713,88279,77344,66014,90749,2950,6720,2766,9323,349,10
DaNang,2015/06/03,11981,81093,74344,87451,90904,67651,33284,54257,41928,65618,72890,56656,0317,1725,3088,3487,331,04
DaNang,2015/05/30,09734,02223,88921,49718,72306,29139,13897,51118,60343,68423,21971,40860,2566,5869,6069,9684,796,60
DaNang,2015/05/27,07312,06079,81186,39295,79134,57072,19200,55264,55622,96010,72029,17143,4854,6395,9679,9585,389,83
DaNang,2015/05/23,78660,34462,94746,52438,66873,79024,60747,81359,25901,64295,70003,28279,8946,4450,4153,3150,520,71
DaNang,2015/05/20,69875,24414,75812,95170,25902,44081,86959,92805,12787,50162,21918,86969,6521,3307,2949,4291,806,27
DaNang,2015/05/16,80984,74143,29038,13787,75132,60872,34756,09833,91818,66888,01079,01007,7678,2655,0255,6925,860,96
DaNang,2015/05/13,30714,38702,91246,56608,03261,82356,34552,99205,59294,13553,18568,57930,1353,4659,2044,8563,649,83
DaNang,2015/05/09,54207,14075,47088,48277,33186,46055,41516,34306,32051,01723,72264,08540,9571,6062,1230,8218,730,35
DaNang,2015/05/06,59488,88289,28288,27705,61670,33961,51802,49887,47803,94765,92047,28846,1378,5999,7871,9426,846,30
DaNang,2015/05/02,54320,96962,67129,74187,91699,31717,79522,47006,19941,55843,89444,35707,1989,6239,8393,1456,015,86
DaNang,2015/04/29,41050,48651,26809,18735,58464,04108,07508,71891,81816,05125,29866,16881,8396,1234,1802,6832,999,01
DaNang,2015/04/25,07375,88262,04444,33837,45935,66145,33395,61003,49134,70210,64755,64976,9919,6316,9270,0282,305,07
DaNang,2015/04/22,77597,05925,12192,45771,42240,27474,72238,55311,26334,35564,85755,90497,6964,4254,2876,9628,860,54
DaNang,2015/04/18,64814,24039,35518,52164,27033,52062,65384,72745,81263,32347,99394,87064,7260,1768,7600,8372,467,95
DaNang,2015/04/15,96203,05052,83897,86607,89009,14132,14373,27143,97639,72678,41755,21592,0195,2055,8528,1235,459,32
DaNang,2015/04/11,09725,45978,70599,92999,52601,29202,93690,25032,25833,74299,84363,89096,9704,4134,3838,1572,793,71
DaNang,2015/04/08,13178,54125,53505,27688,84734,39163,22478,88815,05695,00276,06453,85489,0854,5292,6624,7245,594,82
DaNang,2015/04/04,13778,29336,89334,69661,57305,81573,41008,96197,79429,41005,67917,08617,3118,2619,7613,5500,264,05
DaNang,2015/04/01,39622,24132,68495,34895,61782,01520,27628,77511,14551,03068,66668,05693,7204,3590,0991,0175,972,01
DaNang,2015/03/28,10717,53954,04471,92271,61294,88916,38682,28011,92454,03915,31676,47418,9949,6449,4306,3986,492,03
DaNang,2015/03/25,85984,52233,32131,53029,11892,67770,72673,47157,08491,68949,68593,64081,3029,7573,9116,6466,604,81
DaNang,2015/03/21,72677,65736,89401,77331,05538,72913,17386,03288,98915,06395,93880,03527,5434,4739,3776,3656,849,92
DaNang,2015/03/18,55402,22438,73356,25250,79781,78155,67147,45476,30833,49675,08548,31095,4954,8369,1637,1849,162,87
DaNang,2015/03/14,11375,32727,48831,51481,75880,16580,06772,76162,28707,81289,95636,86511,8687,3895,9395,7849,974,79
DaNang,2015/03/11,63727,74580,77231,73441,22384,47379,83029,93500,41568,20182,16921,04700,6379,0235,2971,9603,604,48
DaNang,2015/03/07,25392,27825,08225,62148,47823,58803,41444,35015,02297,62256,41104,94142,9961,7325,1326,0139,803,76
DaNang,2015/03/04,69611,35685,46630,56781,08642,41013,33918,24913,45375,86906,44485,91449,6537,5846,1056,5406,193,07
DaNang,2015/02/28,30441,31949,40536,66805,29842,33623,57007,31571,22782,36086,00602,27531,0466,5750,9242,5380,114,48
DaNang,2015/02/26,31401,55986,15102,48788,83795,42871,14660,25491,97947,98785,25919,76411,7275,6551,1127,7077,428,52
DaNang,2015/02/25,31401,55986,15102,48788,83795,42871,14660,25491,97947,98785,25919,76411,7275,6551,1127,7077,428,52
