MienBac,10-01-2018,94944,30400,49284,16733,26814,61980,13420,97997,77837,35282,9476,0548,2413,3274,1350,3056,8620,5084,2459,7033,988,433,810,72,04,48,45
MienBac,09-01-2018,81062,24766,66584,98350,33380,39520,84217,69896,07823,16027,9667,4588,3930,4095,5289,1345,2699,6564,6187,4561,139,073,362,59,64,70,01
MienBac,08-01-2018,79708,95955,13054,85850,70232,52809,50542,00493,24973,06079,7310,8360,7553,4681,2390,1907,6737,5248,9032,3108,117,693,213,85,63,53,36
MienBac,07-01-2018,13957,71291,43584,94421,56877,88880,15970,56482,53768,52763,0280,7793,5600,8222,7849,8392,2153,7150,9946,1763,689,904,820,42,29,08,78
MienBac,06-01-2018,15589,95113,13163,64626,08026,86526,03469,28177,63013,56266,3610,0096,8283,6875,6753,9910,8371,1978,3541,6993,079,337,470,48,96,76,32
MienBac,05-01-2018,18105,35622,06473,02567,41070,62410,16437,44262,24168,84451,5810,5166,6708,2414,5891,7896,9893,1571,1757,6642,506,423,716,63,83,99,47
MienBac,04-01-2018,62274,80320,35513,91291,42901,12478,43936,95254,32614,56914,5295,8197,4181,2833,2871,1165,1520,5752,2424,2550,479,833,249,37,53,41,28
MienBac,03-01-2018,11717,99088,03178,65789,74050,56257,98629,31104,38574,57589,9474,0522,1505,1608,9928,4618,4896,1660,9299,3062,360,656,556,81,72,64,23
MienBac,02-01-2018,84631,03488,76434,98861,47491,67935,38046,55041,93831,25159,9998,1217,3188,0786,8991,2987,4201,0651,5263,2935,983,806,776,21,71,91,40
MienBac,01-01-2018,91662,94944,53625,14837,85014,21750,31212,54707,54690,54681,8994,2816,1042,9743,8627,5371,3803,9759,2067,8743,015,677,702,29,32,58,36
MienBac,31-12-2017,73459,86961,98601,31544,18088,09621,46340,62551,11648,07578,0072,3208,3626,7485,1481,2729,6097,1447,9864,4388,542,022,024,11,36,21,99
MienBac,30-12-2017,61773,20030,94558,89831,87558,07160,92229,87771,38224,76912,9233,8468,6500,8739,1746,2443,3681,7795,1289,8211,621,420,633,31,56,51,96
MienBac,29-12-2017,53773,47056,52489,09403,74847,84905,85178,93941,40224,44737,1073,2127,7811,1781,5068,0152,8223,2948,7315,0377,548,865,724,23,28,32,07
MienBac,28-12-2017,59705,95527,65347,34078,09667,36952,86803,45947,67906,65035,1272,2781,4193,2559,8480,2074,4058,5397,8246,3929,080,518,178,47,03,80,78
MienBac,27-12-2017,84416,81974,41981,58301,44980,31398,41202,14501,16020,78865,3111,3197,4328,2836,2430,5808,4849,6214,7580,6407,252,932,114,08,52,25,98
MienBac,26-12-2017,12404,28263,98547,62066,28818,95813,72806,48312,78109,32681,8762,3058,8310,7516,3152,6462,4989,7891,2458,6228,637,309,541,15,63,23,89
MienBac,25-12-2017,30363,42156,10040,96503,70175,84881,98573,76633,11405,21113,7662,1114,0522,0992,6127,1475,9375,1544,0863,6288,458,677,149,76,19,14,17
MienBac,24-12-2017,89886,81087,84070,27214,47352,55501,18748,06390,55284,60344,9931,6299,3190,7876,8257,4590,3352,7855,7111,5940,192,239,412,45,80,70,86
MienBac,23-12-2017,38167,77818,64123,46328,72633,18014,46072,24014,48423,8884,8241,9957,0422,9335,1687,1926,6659,7436,4661,711,896,515,72,43,59,91
MienBac,22-12-2017,59521,11027,07666,60690,18545,86836,28626,42798,30672,32901,8632,3349,4857,7874,8282,0628,0936,4015,7842,8467,124,605,816,45,41,93,02
MienBac,21-12-2017,96758,55855,95958,72770,50451,12932,61195,23249,15609,25605,0432,1498,5452,8693,4672,5187,4855,7424,0946,8659,383,316,256,80,45,96,87
MienBac,20-12-2017,94568,46385,72705,11971,04502,12041,36482,54962,26080,99067,9447,3297,4434,8342,1560,9053,2176,1579,3931,8988,542,747,367,22,29,21,44
MienBac,19-12-2017,61604,01746,33571,30392,19812,18925,86965,59659,98311,1714,7948,0149,3501,6832,4060,3046,5889,4760,9485,523,375,920,87,53,12
MienBac,18-12-2017,64375,50163,33917,47406,65230,40483,63687,19462,69755,42044,3451,6933,7451,6693,2589,6629,4554,8618,8091,3341,371,601,768,97,51,36,87
MienBac,17-12-2017,35048,45196,60694,05150,29248,18645,32037,49534,56062,17315,9801,0448,3154,6576,6269,5995,7980,8242,7290,3607,262,740,997,94,36,31,11
MienBac,16-12-2017,71531,52267,04667,94249,93553,00928,77949,78582,10953,62510,3464,5101,6851,4753,8815,4077,7029,3218,5522,1117,767,371,938,32,30,45,21
MienBac,15-12-2017,17168,91464,13558,20501,98353,60126,02603,85026,92245,07184,1136,1532,1397,4594,1014,4335,3269,6926,0366,8212,889,847,164,94,23,02,68
MienBac,14-12-2017,21487,95978,38396,26954,66682,38596,66195,54063,07635,89913,1562,0096,3358,2741,4988,0249,3204,2176,7254,9156,007,824,401,93,68,56,80
MienBac,13-12-2017,35272,31474,07525,23509,16903,45026,26255,27388,62007,92556,9426,0150,2986,0713,8263,9060,5197,2054,6657,0918,876,019,551,27,86,14,66
MienBac,12-12-2017,58349,88499,89042,15868,09289,60181,20367,99176,57805,40224,6110,9202,2169,1455,7743,5415,0695,6779,3748,2263,045,124,073,68,69,21,08
MienBac,11-12-2017,39260,78321,56311,05401,22635,69951,74088,14355,39880,66893,8746,9062,8875,1519,8103,5752,0774,7288,6401,9109,671,638,766,19,87,42,16
MienBac,10-12-2017,99478,11906,72381,26171,97913,49025,83599,25232,68304,67390,0523,6409,2219,7123,0899,7044,7202,7720,0253,4194,645,497,813,80,59,21,26
MienBac,09-12-2017,83892,76954,58141,30276,52721,62116,84152,61837,92100,54911,0122,0651,4568,2167,7054,6777,4595,2572,0826,6939,048,486,124,19,21,28,85
MienBac,08-12-2017,60081,86157,84104,42853,64515,97809,38871,61837,43855,04037,2733,1704,9683,8016,9383,8301,0420,5726,8312,4531,306,723,212,98,83,35,84
MienBac,07-12-2017,08953,45609,16279,17899,58135,91267,78615,19440,36984,36831,5327,2074,5989,5827,0561,4157,4735,0333,3024,3273,592,442,213,65,98,01,66
MienBac,06-12-2017,02564,14248,24930,34525,37913,01975,95136,74257,53435,27651,9975,8953,3641,0780,1417,9625,9784,7321,1899,1536,809,980,169,08,85,87,92
MienBac,05-12-2017,82177,04396,41327,16933,13321,00004,31017,41783,69487,74368,2598,7263,2377,4326,3856,1313,4502,7649,6421,4285,671,761,765,94,10,91,55
MienBac,04-12-2017,60833,17319,74636,46790,88108,71422,51170,37714,05687,24815,4969,7230,3936,6467,7350,7619,1260,2318,2259,2663,606,613,755,49,48,97,88
MienBac,03-12-2017,95809,97765,87470,83864,19484,33428,59892,86970,35123,61409,4961,6497,3234,1819,6920,8640,2356,9546,2791,5097,190,811,070,48,91,36,89
MienBac,02-12-2017,70870,58764,30987,79475,95777,19073,22261,39264,00597,99868,1125,4772,8935,9192,4424,5891,6303,0459,8250,1481,109,739,203,66,76,29,85
MienBac,01-12-2017,35516,97614,82902,66873,55439,73886,52398,07879,09348,81406,4605,9101,1151,7964,2212,5697,8660,5173,7318,1477,853,979,868,83,43,86,29
MienBac,30-11-2017,51750,19182,00081,96687,86805,18805,06045,91328,52780,33000,1181,1701,9344,6219,1983,2351,9514,4500,8818,7468,941,659,915,31,45,97,51
MienBac,29-11-2017,95375,37847,81939,10577,26430,79285,01711,03658,76856,41238,0893,6730,5122,9837,9003,2733,3370,1271,3533,7034,261,517,307,45,34,81,40
MienBac,28-11-2017,36205,26982,79959,18340,73986,89535,66109,51712,13868,19576,2346,6004,8791,0474,6199,3797,4475,7227,7584,3483,080,107,652,40,74,94,99
MienBac,27-11-2017,19011,49082,05791,72973,32413,48143,94178,25356,78252,70256,1920,6655,6256,5419,4817,6456,9457,5959,7763,6095,722,995,801,80,28,17,30
MienBac,26-11-2017,55409,51279,26675,79143,28840,92028,25020,52251,78619,88280,4595,2341,7320,6764,8229,6354,1552,7086,2625,3157,055,093,127,70,44,08,42
MienBac,25-11-2017,72680,39214,22096,25548,85098,03389,10625,90826,19209,98335,3376,7781,0086,8556,5005,7552,6618,3462,7940,4047,573,789,659,46,88,01,25
MienBac,24-11-2017,43268,30019,51531,88791,95775,15535,91240,31284,42636,67661,8003,4190,9046,7491,8150,1423,2861,5776,4186,9184,459,696,234,54,41,78,43
MienBac,23-11-2017,80062,76943,41248,25895,09157,42593,79187,67628,12490,08833,8567,6951,6852,2662,9671,4930,1594,1372,6242,3519,804,189,537,87,55,26,16
MienBac,22-11-2017,83824,89577,76933,21730,67528,90161,62863,43519,28888,18438,2364,5922,2690,3219,7482,2319,7403,0854,9007,0133,374,827,837,02,55,84,67
MienBac,21-11-2017,19753,14482,29978,64582,42313,14451,38270,21828,88766,40348,4608,0662,2098,4942,7670,0469,4213,7162,5197,3470,445,432,856,91,68,98,55
MienBac,20-11-2017,33137,31379,70063,65221,75386,14838,05530,36885,41952,26760,8421,2047,3542,5913,9857,2267,7530,0153,6210,0149,900,852,797,02,72,12,19
MienBac,19-11-2017,85761,36595,39197,59189,97967,74141,89009,13923,31921,32414,8726,8813,8632,3227,8002,6515,9339,8705,3637,8069,200,691,603,20,57,43,08
MienBac,18-11-2017,01622,04620,40300,64756,16128,00525,32446,96672,12330,29506,0133,1744,6755,9922,0138,0567,3494,3461,0812,5424,955,155,488,42,62,39,41
MienBac,17-11-2017,35408,40368,86786,95505,13378,44053,68347,89750,70764,21026,6706,7720,8116,5849,9014,9137,1429,1230,4523,0723,309,989,023,92,58,03,02
MienBac,16-11-2017,24750,79651,48686,74981,74746,15197,68457,64626,31017,10599,6749,3943,3212,6968,5273,3287,6159,6971,0045,1416,158,280,016,50,31,59,95
MienBac,15-11-2017,27798,48624,86749,31647,80693,33090,50176,26177,63546,05476,6401,8779,5579,6562,2916,4359,0570,2415,9156,3575,092,954,636,10,07,21,15
MienBac,14-11-2017,35397,50925,36637,97048,63004,45155,05684,12032,39653,21669,6310,2622,3705,3105,4476,5973,1861,3946,5329,9541,926,661,057,94,15,13,78
MienBac,13-11-2017,33541,18187,27586,63534,90913,66761,53411,27236,38172,38933,1524,7378,6972,5487,6306,7766,7635,9601,8780,2954,173,875,600,22,25,47,19
MienBac,12-11-2017,99365,32502,92397,53786,38286,96530,20140,22520,16727,22933,6823,6284,5365,6166,4385,2666,4104,4599,4575,7865,950,956,857,38,46,36,14
MienBac,11-11-2017,02893,35693,80315,51720,16298,09366,82187,32680,20871,42380,2577,1572,8259,2110,9555,5274,2272,4130,0974,5084,294,531,939,66,08,18,78
MienBac,10-11-2017,70523,07065,27311,97860,21279,53328,31510,18793,11290,85963,7216,4560,1969,0247,5860,7980,2329,6511,1715,3751,914,163,130,85,74,82,00
MienBac,09-11-2017,04327,25247,37762,44298,91332,31663,70765,31498,88857,29694,2254,8452,7904,3714,3864,5552,3154,7942,9825,8375,105,164,500,21,69,79,77
MienBac,08-11-2017,03183,17309,05741,89292,28075,33088,45073,31886,84882,61121,5580,6524,5498,4144,4320,3120,1763,6475,8158,8871,247,898,829,26,37,32,48
MienBac,07-11-2017,71038,69022,08725,27835,74360,80758,28880,76601,11491,55755,1546,1492,2364,4966,0704,5395,1527,1938,5047,3862,698,316,633,18,13,51,38
MienBac,06-11-2017,03355,63198,67265,74091,08627,08872,06565,97981,47209,66111,7747,9530,1669,9175,6947,2368,8535,6122,0309,7020,064,917,447,07,85,03,41
MienBac,05-11-2017,90260,40310,88340,11502,93959,72144,11964,49094,89685,92153,4943,6525,3455,0745,5519,1725,0032,5862,0466,4923,728,316,101,88,79,52,07
MienBac,04-11-2017,40627,47016,12528,44395,20595,01743,26902,83098,99471,88284,1011,0162,2281,0758,5794,0981,7613,1813,4621,4536,645,474,997,49,84,89,50
MienBac,03-11-2017,31134,13898,26869,52349,02423,54642,69684,70010,91378,14311,8808,1468,3350,2633,9389,4006,3895,8403,2847,1545,508,078,852,31,95,55,63
MienBac,02-11-2017,99761,02173,36782,31342,00159,93844,04967,24127,89297,92798,6597,4593,2700,5041,2058,6827,9112,9987,0528,5249,988,568,458,50,53,17,05
MienBac,01-11-2017,83492,55355,74405,78560,14294,70309,99370,77709,96782,98851,8273,2241,0754,3526,2184,2233,7724,2276,5577,4672,686,923,168,30,70,25,79
MienBac,31-10-2017,48743,96099,80423,29235,57668,37202,64165,79665,63571,82881,5185,6690,7511,0867,5190,8926,0154,4813,5002,4324,221,218,185,27,42,30,12
MienBac,30-10-2017,13687,16103,62646,46134,28618,21391,66257,32480,12083,12263,3706,0502,3736,2164,5119,9874,7028,0524,3917,2920,516,708,556,70,11,12,30
MienBac,29-10-2017,31270,45814,32630,13347,25571,19369,18607,70059,80524,95539,8922,4359,0891,6519,3910,2995,9827,9096,0680,0098,549,566,487,43,85,29,27
MienBac,28-10-2017,88324,38473,37563,03017,14953,32772,84191,28388,87500,99800,2474,1755,3971,0402,8491,3124,4680,2728,1454,5523,752,857,320,43,62,53,40
MienBac,27-10-2017,51627,81694,22406,03325,97493,52600,89343,83889,11197,17036,4689,0288,5341,9943,2417,1941,3604,9925,4853,8079,464,043,007,90,92,38,01
MienBac,26-10-2017,42282,77277,20897,00962,07409,42685,84581,07044,62999,65370,4477,9785,7355,4320,8196,7551,8567,5662,2879,0938,953,000,385,34,51,92,58
MienBac,25-10-2017,22622,91205,87862,97691,72125,61485,42384,93393,32436,80813,0889,3371,1023,8980,2652,7672,8816,0937,9703,5014,768,185,739,53,63,00,14
MienBac,24-10-2017,20234,07889,58190,69813,68902,99372,93264,55770,76525,36070,8497,5341,1664,3175,6795,1428,4062,4504,7233,4506,490,945,650,12,44,18,24
MienBac,23-10-2017,30791,11269,19873,36756,30677,71739,44927,94255,47010,47162,8225,8084,0760,6092,0959,8362,8964,9973,6827,6110,532,088,135,69,65,66,88
MienBac,22-10-2017,45353,52674,89855,95525,02603,84823,38534,11997,11890,14528,3507,4487,9105,5728,9515,0176,7609,5545,0578,7817,955,284,655,79,44,59,37
MienBac,21-10-2017,75095,60747,90575,33645,99039,17557,06075,71087,03438,82317,2602,9318,7227,8580,6549,2663,2563,4082,0188,2328,924,643,460,27,76,18,77
MienBac,20-10-2017,65732,60989,11638,30115,19567,49318,24367,53213,64469,95565,1259,6159,8151,2419,4237,7771,8425,4449,2058,7912,831,266,027,74,91,10,64
MienBac,19-10-2017,59331,32238,14832,26425,06682,63474,90130,47243,12183,16199,1774,3671,1483,3777,0052,4426,8464,2663,8934,9697,931,850,681,70,53,66,72
MienBac,18-10-2017,89570,82009,15073,76194,40503,11653,56463,14935,82209,61266,1060,6443,1009,7138,8514,9470,1563,5565,5668,0977,926,202,752,32,59,35,96
MienBac,17-10-2017,84824,47855,46751,18333,54164,49072,02712,47384,13923,27555,0478,2524,1115,6106,4989,8771,3257,7232,3749,7111,573,565,952,61,85,76,06
MienBac,16-10-2017,94549,99112,03355,24002,55076,30291,92795,32423,07634,73277,7085,3947,8154,5520,6933,2207,4776,0964,7735,8939,452,566,654,94,08,01,12
MienBac,15-10-2017,30185,73716,70384,10151,79631,21440,87967,72030,27782,29061,6216,3229,5510,2868,0250,7574,2367,3400,2234,2600,351,068,973,03,55,49,60
MienBac,14-10-2017,69172,22419,18709,10051,21777,41964,17197,93073,08767,44490,9541,0972,6835,5922,8584,5979,0136,5754,5156,2948,202,071,093,16,35,77,08
MienBac,13-10-2017,47028,46313,41682,81199,06828,98033,69426,74994,11170,78354,8957,8935,1215,8295,1952,5024,1770,4603,0311,3885,183,817,004,11,67,23,76
MienBac,12-10-2017,49604,38483,21109,48036,26483,87910,20836,65495,13194,29745,7771,2018,5692,7376,8759,0366,8081,5577,9930,7672,672,062,680,30,71,51,23
MienBac,11-10-2017,00090,84178,55911,27775,68828,04259,59502,15331,66330,09068,3193,6224,3312,7409,5634,3157,9126,5965,0618,3606,465,148,156,01,07,43,95
MienBac,10-10-2017,62571,14111,52640,72477,22624,85555,31666,72358,04216,34556,3857,2177,5423,5371,2871,7386,9887,7842,9282,7030,284,309,259,54,69,47,68
MienBac,09-10-2017,15437,25637,84522,86940,83525,64464,63652,85374,05622,86749,2224,2969,4878,8821,4742,9493,2197,5783,5498,9915,774,941,625,64,94,47,92
MienBac,08-10-2017,55801,41718,42508,71229,07001,08161,28208,80860,37300,24854,5302,8324,8982,6996,6866,6887,6203,4892,4329,1131,375,409,341,75,83,04,33
MienBac,07-10-2017,29424,39872,89554,04390,95052,41051,50294,11904,22065,73755,3458,3713,7684,6088,4375,4397,4266,6316,3573,3267,570,733,691,64,04,56,02
MienBac,06-10-2017,58309,21479,07628,69872,89649,84200,16298,66783,92938,72420,3300,1615,2646,3520,2197,5250,7922,8291,7093,5378,473,782,726,31,13,70,66
MienBac,05-10-2017,20996,77267,45727,45526,01876,46792,95698,71101,56763,59529,8262,8333,3446,3077,9596,5086,9993,3501,5445,7220,015,184,694,95,07,91,21
MienBac,03-10-2017,75648,02304,07250,95926,33043,04324,87213,45872,49902,78730,0137,8602,6525,1846,6867,0261,2631,9919,6916,5270,893,053,354,61,55,52,34
MienBac,02-10-2017,53707,41428,49298,27606,29042,80933,79440,17252,64890,13611,3137,0729,8512,0328,4351,3040,0013,4509,4385,3457,452,182,790,82,05,13,61
MienBac,01-10-2017,52863,40694,98926,31736,04338,17043,18322,09690,85019,64319,9100,3416,2847,4336,8018,3990,9731,3401,1568,3620,025,494,874,43,83,44,48
MienBac,30-09-2017,99334,79719,90191,10683,42965,36219,05839,77017,05138,65428,1374,1962,4617,8389,1326,3586,1665,3948,4455,7292,628,340,317,07,01,66,32
MienBac,29-09-2017,56766,88557,80868,66735,92307,00216,88262,59625,11612,62399,6629,1370,4007,7601,0118,0022,2138,3177,4205,7652,272,468,490,03,31,17,76
MienBac,28-09-2017,78296,26877,26486,34335,32928,81590,85731,24502,50911,43786,0122,6574,4021,6387,9217,2084,5824,0293,3248,3271,066,682,619,10,77,59,46
MienBac,27-09-2017,62777,72641,42350,70901,01733,88731,13764,07816,44780,19697,5034,2185,6856,8072,2952,1574,1798,2439,5745,5109,931,829,521,51,99,98,62
MienBac,26-09-2017,35043,15189,02658,50030,61729,29840,82499,40288,33875,50530,5914,5965,5885,7557,2974,9912,1914,8079,5234,4027,505,207,916,13,96,95,94
MienBac,25-09-2017,91239,99654,96336,65727,74868,28110,78764,98511,34035,59409,9409,7504,5742,7393,3267,0293,2892,7396,1230,1171,297,074,985,67,46,06,99
MienBac,24-09-2017,26652,03995,09534,78531,53264,23996,27199,03558,66217,03097,6087,4735,6923,0158,9455,1013,1414,3757,8103,5795,272,814,677,12,41,55,29
MienBac,23-09-2017,18770,09867,55354,91672,93994,82223,33021,54197,13852,23373,6430,4244,7985,1673,7187,8356,9750,3393,9120,0260,723,480,113,62,46,75,99
MienBac,22-09-2017,10587,13786,06122,60609,59008,95265,23599,43844,42567,09541,1726,4539,2849,2913,0762,1611,0996,5255,4014,0407,979,336,305,72,55,35,38
MienBac,21-09-2017,89470,63771,22096,87186,52868,57428,11649,32912,63473,57657,6954,0125,6186,7666,4128,2892,8818,5240,6209,5292,243,852,522,46,15,89,91
MienBac,20-09-2017,07873,59472,89795,29700,65810,85183,80242,49512,96035,55050,1677,4321,6545,8887,0872,4060,4191,7732,9562,9499,145,221,165,50,95,97,76
MienBac,19-09-2017,68546,02071,91775,71254,03608,83154,95409,27068,66806,88990,0934,4449,1586,5011,3774,0512,5726,6913,1017,7769,825,367,700,14,69,98,18
MienBac,18-09-2017,58601,01065,77469,39108,41696,30033,16039,02751,65330,24921,0681,3372,3812,0506,8605,6956,2015,2097,6372,5389,106,461,410,83,22,37,15
MienBac,17-09-2017,94612,05874,24790,20095,57500,30715,12324,43840,50844,36001,7288,2030,5529,9011,2576,3081,7532,6643,3643,2347,227,330,645,63,37,92,55
MienBac,16-09-2017,38485,58836,14830,51566,67145,63932,27591,92710,92011,59404,6492,6523,0714,2407,8092,9375,6730,7990,7643,1944,839,651,931,44,81,91,26
MienBac,15-09-2017,66956,37201,46333,20813,62258,26714,71492,57274,90290,94373,9002,4192,7508,6553,7363,5754,2176,6939,7900,9684,607,377,277,01,89,15,54
MienBac,14-09-2017,42140,87660,75019,31394,57036,27948,41855,77125,41070,98551,6876,9798,2679,6455,5659,7198,7115,4903,7035,7428,620,955,201,01,95,61,30
MienBac,13-09-2017,64060,77124,10057,66512,67988,35206,58389,82060,19839,27969,5295,2557,6540,8718,8724,4795,4399,3662,3259,5534,238,399,724,82,04,69,73
MienBac,12-09-2017,76795,12254,54000,19673,52987,03110,27796,52148,48390,34546,1740,8384,6598,3948,7522,9097,9423,6668,2260,8613,790,590,316,82,37,16,96
MienBac,11-09-2017,08819,89595,99118,23483,15781,26951,87681,86531,37018,80488,3908,1715,3226,8207,7297,5472,1107,8398,6828,3814,245,804,816,41,36,90,85
MienBac,10-09-2017,37993,37522,68843,58515,83835,03523,64053,61976,55286,37275,4953,9256,5499,1048,2487,1069,5814,9903,1924,6408,867,202,320,03,96,67,22
MienBac,09-09-2017,41715,60783,92453,45787,37622,64127,96637,68968,74333,39553,9174,9122,6489,9332,0143,0363,5606,4472,7424,8367,763,941,719,31,62,09,97
MienBac,08-09-2017,00730,73457,02715,92364,72469,36941,85428,09399,00745,43274,4393,7401,8906,6925,7761,6320,9319,7435,8160,6802,141,505,798,23,80,11,62
MienBac,07-09-2017,50363,49916,59073,81116,31235,17059,36623,31502,35803,75454,8474,0444,8074,6843,4205,3579,7905,9334,3722,8600,799,161,409,81,16,94,41
MienBac,06-09-2017,34369,38830,66977,81491,49213,63826,49920,22266,47089,92295,6253,1785,2801,2370,9328,1787,3833,3214,3308,0036,946,501,369,62,40,77,76
MienBac,05-09-2017,70059,75852,47728,28558,51762,44282,88798,91933,63096,16183,1567,2411,8252,6538,1626,6860,0499,0977,0827,1001,064,425,450,29,58,23,60
MienBac,04-09-2017,79857,83183,96149,28774,60147,42179,63805,32355,09949,74994,9047,4895,4905,8760,8122,9525,7671,7799,6191,3565,180,807,385,82,60,11,63
MienBac,29-08-2017,83998,82802,89183,52762,35180,65695,87250,38637,36070,53891,8872,5056,3141,7338,6793,9702,0867,5660,9856,1469,737,262,366,70,14,55,47
MienBac,28-08-2017,66755,76295,15080,92027,48004,47415,26901,88289,64439,02130,1578,4690,0454,2397,5299,2958,2112,4468,6589,2923,459,139,416,78,00,20,73
MienBac,27-08-2017,85886,44260,17539,19782,22702,37075,90043,79552,25149,37712,1349,3386,5096,4683,2035,1531,0795,9550,8966,8806,685,764,890,37,58,35,88
MienBac,26-08-2017,76103,15693,42691,45558,02181,34413,44672,07323,16952,50230,3390,8321,3445,2343,2939,4157,3220,0233,1099,5469,788,765,175,37,38,52,99
MienBac,25-08-2017,87899,41946,12497,31190,72564,45958,49137,53298,51488,46500,8577,4857,8634,2221,5430,7204,1212,6004,8594,5303,967,510,753,42,94,31,34
MienBac,24-08-2017,41949,29634,59142,09796,54129,35805,53674,54238,10045,02170,1615,3279,7306,3801,6448,7293,0841,1944,0549,4469,527,331,016,04,61,36,23
MienBac,23-08-2017,18468,46860,98715,71896,79241,20351,74554,54801,81187,33545,7476,9583,7880,0347,9663,5109,8244,8065,2078,9593,210,285,414,49,82,12,70
MienBac,22-08-2017,65744,84973,51162,03571,82050,88499,92726,50364,74615,52238,3041,9158,9920,0772,4128,1301,6197,8756,4160,5392,631,847,916,84,43,80,08
MienBac,21-08-2017,80981,41032,79130,73834,70630,50828,08290,35103,01921,33497,6204,3807,0236,4627,1054,2598,3187,8320,1683,8206,034,107,003,57,00,83,15
MienBac,20-08-2017,70509,67905,07588,87583,27124,45382,51957,47425,17526,11837,5749,5531,2901,1043,6463,8657,1000,8141,2617,2807,614,918,739,44,73,02,98
MienBac,19-08-2017,78649,65084,48980,40235,34759,82410,01927,60966,43015,38678,0846,3059,9783,2884,5075,2268,5205,4014,6297,5015,214,433,310,30,66,59,84
MienBac,18-08-2017,22279,99804,13729,46130,03543,56156,26753,10557,32029,71924,6951,6542,6248,0254,0622,8625,1474,7780,8972,6730,406,260,984,96,83,95,31
MienBac,17-08-2017,36271,68069,15403,91179,07887,24833,81101,03453,09655,10937,4947,1551,6829,8512,1485,0489,7275,8705,6790,4333,904,011,138,95,75,12,99
MienBac,14-08-2017,90225,27883,53954,54752,03813,03999,97953,18476,15725,07348,8514,0594,2923,6322,9356,6804,1937,9104,3434,5556,431,340,402,68,46,54,55
MienBac,13-08-2017,95407,63267,92794,65552,79885,18841,16331,87937,16539,39444,6437,9718,1330,3244,5537,9228,8198,9845,3927,5381,010,170,360,64,00,30,53
MienBac,12-08-2017,75966,05298,77239,03094,15408,17228,80368,57732,33343,22547,0788,6483,8374,4647,3495,6830,9934,7809,5820,3256,514,250,429,60,98,63,88
MienBac,11-08-2017,74312,48879,20719,39952,02381,06076,92300,65393,73276,04121,5514,4565,8865,2727,8854,6701,6354,9906,3914,9245,831,081,454,40,53,83,45
MienBac,10-08-2017,35757,25582,83124,24408,82081,32408,65857,50582,61448,67640,7910,7019,6972,8843,1732,2987,8087,0611,6404,0046,307,717,551,73,53,77,44
MienBac,09-08-2017,89716,00595,92957,17359,52375,11402,12036,47286,83750,80247,0498,9522,1498,6419,4984,5967,0968,5464,2489,8698,315,974,100,76,90,36,57
MienBac,07-08-2017,07823,99559,15713,69135,18363,97910,38061,61992,88067,71737,0745,1866,9068,0096,0835,5490,2995,7045,7607,4570,865,533,450,00,57,35,60
MienBac,06-08-2017,51663,08139,61647,30156,86388,01527,43795,66883,01926,64699,0169,5665,5554,2360,5392,7366,6886,8023,6805,3458,523,586,390,17,49,46,44
MienBac,05-08-2017,52783,17908,54703,28177,32168,65510,50803,07175,17139,54556,2061,9925,5635,8664,1507,0373,7878,3826,6110,6596,051,361,852,75,42,03,93
MienBac,03-08-2017,54613,71358,17544,12731,24248,54123,29441,87483,03069,56743,8831,6731,7947,3377,4409,1189,5360,2910,9568,2694,054,696,238,67,42,19,21
MienBac,02-08-2017,60280,62587,70292,61894,73780,93422,33180,12052,80057,57434,0289,6390,2600,2517,7317,5848,3578,5058,3274,9494,854,210,604,64,82,14,34
MienBac,01-08-2017,96565,38936,58059,58601,91738,27578,47256,79558,68868,77580,2478,7158,7235,1298,8904,1522,2254,6766,1584,9030,760,289,885,33,74,91,72
MienBac,31-07-2017,09747,36131,35273,66589,73470,25196,21742,62795,33397,67494,6690,3241,2678,2375,6100,1507,8075,5931,8503,0875,665,295,798,15,70,26,35
MienBac,30-07-2017,55570,92596,83628,66694,48743,82082,31856,23156,38568,44803,6498,3726,9998,7616,4956,9688,8770,5625,5267,7315,720,081,921,66,40,17,28
MienBac,29-07-2017,66230,41268,39785,05701,38745,46070,29434,38258,20380,65430,5979,8073,7299,2545,6147,2306,4097,6577,4222,4330,332,567,393,35,42,40,46
MienBac,28-07-2017,85139,82224,82658,70366,20055,68859,65461,78135,84658,68877,0142,1070,4014,3812,7454,1468,3822,3954,7547,4580,973,879,075,11,45,93,73
MienBac,27-07-2017,77333,49942,14618,91289,93516,47122,01159,79247,06203,32985,5260,4869,7642,6584,5502,3974,6820,4835,1053,1787,753,564,692,47,72,82,29
MienBac,26-07-2017,79967,92254,56521,13218,70534,53693,05663,70980,72111,56472,9189,9243,9524,4821,8909,7849,8529,1056,8328,0207,744,902,065,97,88,75,26
MienBac,25-07-2017,97164,62520,42790,06652,61136,35200,54058,46916,17582,33371,2081,8807,3043,8397,2457,4110,0580,1061,9266,9170,183,704,123,04,21,79,70
MienBac,24-07-2017,34037,02388,96715,07260,24707,30969,09930,46534,51945,85119,2124,6430,9125,8050,6140,3011,5927,9731,7562,9612,624,419,986,31,03,95,99
MienBac,23-07-2017,08020,75071,03547,95139,52477,03061,66118,36422,87512,65468,8729,8928,9544,5194,3714,4774,3741,7575,2576,7559,114,297,401,55,07,90,47
