"name","created_date","giai_dac_biet","giai_nhat","giai_nhi","giai_ba_1","giai_ba_2","giai_tu_1","giai_tu_2","giai_tu_3","giai_tu_4","giai_tu_5","giai_tu_6","giai_tu_7","giai_nam","giai_sau_1","giai_sau_2","giai_sau_3","giai_bay","giai_tam"
QuangTri,2015/04/16,30373,70093,62944,23429,16254,49110,93785,56213,99930,84828,52547,31758,9627,5727,6174,4438,427,71
QuangTri,2015/04/09,53067,22809,60405,02076,46346,37581,72770,81109,65798,84763,91072,94784,1520,6400,8091,9879,234,57
QuangTri,2015/04/02,50850,63453,27263,37104,33985,95989,88074,26192,57831,57426,67359,14157,0537,9930,3008,4732,644,21
QuangTri,2015/03/26,29321,33977,78005,02695,17512,13426,13647,21529,71371,22508,69173,98413,9852,1663,8037,9945,640,14
QuangTri,2015/03/19,38868,25443,21294,91319,55403,55119,82091,31285,22632,06031,65263,22424,5083,9921,1062,8789,641,83
QuangTri,2015/03/12,33376,32487,76125,40575,93317,49832,51871,96648,13339,44340,11475,05331,6852,0471,9997,9947,122,75
QuangTri,2015/03/05,46535,43943,77464,54175,61946,75451,96592,05708,69485,77691,04109,02547,1296,0853,6954,3717,220,93
QuangTri,2015/02/26,28327,05021,17524,36927,12823,31370,93231,49859,46040,02504,88114,08583,9307,6316,9874,3086,605,21
QuangTri,2015/02/19,14091,52568,01019,08009,55026,78336,87458,65593,68098,03153,08362,81375,8799,1471,6452,0451,831,08
QuangTri,2015/02/12,21431,17042,61765,41477,10820,71983,79078,81991,27122,28872,16981,11700,4649,7317,0098,6246,326,45
QuangTri,2015/02/05,13503,17858,24267,30784,72203,67669,48204,39075,50580,18181,09036,41437,2908,1693,9586,9154,121,51
QuangTri,2015/01/29,03110,78080,91684,57649,91090,08770,07882,36434,70835,13955,45691,84465,4249,3208,3249,1908,539,83
QuangTri,2015/01/22,99553,58875,05763,05532,27847,45151,58385,62996,01829,55857,91927,44817,4578,1088,3152,2528,313,51
QuangTri,2015/01/15,92501,57828,30958,24953,12107,09737,89083,32187,94630,43774,47301,74292,0067,4036,5145,7043,202,32
QuangTri,2015/01/08,42215,50797,99216,96326,10926,57412,18303,97829,50749,36143,92032,61050,9480,6027,3800,9673,687,15
QuangTri,2015/01/01,53075,12738,09053,00846,22929,83051,52586,63805,28134,10796,42210,82920,8880,0018,5109,3728,721,92
QuangTri,2014/12/25,36037,95955,03943,55244,50938,15907,31325,42155,59054,12273,90008,25591,6081,7305,0526,2378,777,76
QuangTri,2014/12/18,80766,36641,55632,37493,44888,63072,45135,88570,46453,22586,37596,99378,2986,8274,4298,5534,979,86
QuangTri,2014/12/11,25405,06296,16989,84234,87129,13148,65443,29325,49042,02022,51624,32470,8287,3745,1986,4958,795,78
QuangTri,2014/12/04,58189,87033,57046,53234,45663,51687,70139,33526,38641,08752,56969,95530,5039,7807,9218,4425,694,39
QuangTri,2014/11/27,06977,11179,61984,20998,77583,34819,16128,88649,22990,37066,30269,53823,6771,8988,0359,9414,348,21
QuangTri,2014/11/20,53472,37256,93269,83057,18359,81875,82231,97489,60058,71178,17708,83253,9780,6179,6735,1916,143,36
QuangTri,2014/11/13,33852,99182,28507,99286,04213,55225,47245,11782,31509,55070,81656,43989,8703,7825,6635,4621,249,38
QuangTri,2014/11/06,09757,68217,99437,80765,46628,62128,39068,32466,63151,77223,54609,87154,2877,1762,1697,1044,556,23
QuangTri,2014/10/30,81832,31083,96024,41806,92526,19267,98297,40197,74007,63147,86589,67877,8416,2002,0195,7308,775,21
QuangTri,2014/10/23,34410,41999,23830,54713,30890,25917,12740,25162,59445,72433,99417,29756,6620,2880,9234,9822,550,98
QuangTri,2014/10/16,75312,66217,21639,77584,74334,22787,46283,20213,53191,94824,70117,94217,8532,1158,0688,6132,548,34
QuangTri,2014/10/09,19067,45281,33701,53645,33897,13597,63042,85931,92405,91677,89115,14822,7526,7789,2949,4393,263,50
QuangTri,2014/10/02,71058,67174,44767,53407,62360,85052,57846,95313,65407,24897,75279,80482,6768,7668,0591,8782,277,11
QuangTri,2014/09/25,85222,12884,46537,73096,49921,16369,66887,85673,46808,98947,89318,75665,8517,5427,7285,7713,468,97
QuangTri,2014/09/18,46115,70289,60835,66683,63985,18062,84172,66577,95432,33793,76026,71024,2482,6193,8791,2918,327,31
QuangTri,2014/09/11,30883,73942,41024,00028,29180,37253,18065,40161,13736,59430,51143,96687,6272,8884,6660,4843,615,81
QuangTri,2014/09/04,76460,72718,43709,18144,48374,73323,24962,89816,54138,41346,06101,47855,1840,9545,2439,0675,804,58
QuangTri,2014/08/28,72196,90809,47556,43276,05550,65887,49316,50239,15117,99805,05195,34753,0812,1946,2381,0930,152,25
QuangTri,2014/08/21,15527,51529,75320,67705,57687,95122,85258,70570,89795,40385,97621,01962,7206,3377,0277,6577,389,89
QuangTri,2014/08/14,35613,86387,92848,73479,17241,32777,52222,79458,55112,49993,11506,28955,1718,8530,1202,3738,512,62
QuangTri,2014/08/07,78593,21484,06844,36372,76416,34257,65451,35949,51708,63625,99158,43688,4833,5771,9242,6510,907,80
QuangTri,2014/07/31,64261,89734,47640,34209,36307,69854,54288,04322,05302,19353,98668,55747,5955,0058,3556,3857,525,46
QuangTri,2014/07/24,29523,91610,26832,08012,13167,61627,70811,65903,40939,99988,25992,86403,8151,3102,3608,0078,315,17
QuangTri,2014/07/17,29848,90981,40966,37474,86059,44849,69348,78320,48574,21931,29614,55163,1285,3276,2055,5941,338,88
QuangTri,2014/07/10,32130,33705,87925,38838,59925,66171,08620,22150,37151,59052,86954,04953,5853,1156,3786,7639,014,49
QuangTri,2014/07/03,74070,59651,86406,94883,62669,78240,46757,15365,95792,38026,67568,94010,1252,6594,0608,3479,083,84
QuangTri,2014/06/26,16123,04526,11379,49772,64749,13903,31845,96154,41991,73086,51646,78514,2521,3005,7960,7218,730,76
QuangTri,2014/06/19,71576,84922,31480,03060,68646,45579,15311,42480,19703,50192,62552,12416,0172,0956,0808,6155,249,96
QuangTri,2014/06/12,90991,80860,46070,73301,68874,89835,31007,22008,06780,27780,56567,47328,0297,9626,8920,2149,770,80
QuangTri,2014/06/05,27633,32701,36741,39596,33600,85436,03525,31911,34206,98620,58232,88380,3260,3117,4654,9880,751,75
QuangTri,2014/05/29,22241,67696,59454,08224,44885,46866,41417,09685,88100,04786,80733,01106,3845,2025,5291,1440,290,62
QuangTri,2014/05/22,45920,01703,97626,29862,15079,21324,47721,68763,67242,78805,19818,99287,7186,6149,8753,7047,896,84
QuangTri,2014/05/15,98083,73412,45104,04699,39148,63032,86863,39105,96782,07076,99774,74147,9374,5643,8529,0249,374,07
QuangTri,2014/05/08,58538,44438,44952,65444,39082,63653,59743,50844,07921,31589,26786,84012,0845,0802,1319,6383,142,95
QuangTri,2014/05/01,30924,23516,01004,51337,84999,76453,16166,74788,69381,15768,80015,09442,7750,4863,5916,1023,351,78
QuangTri,2014/04/24,58305,99088,18030,71413,84754,25862,17025,07204,33226,17331,38558,39004,7641,1982,9089,4149,292,63
QuangTri,2014/04/17,06763,58293,51083,99759,34672,59127,92383,23330,96187,52971,55786,76207,1794,1837,7215,7268,568,22
QuangTri,2014/04/10,75516,48150,73558,45255,66597,72258,40693,26381,99401,05501,44324,64633,2841,4090,0037,6629,524,67
QuangTri,2014/04/03,54152,11312,12190,66286,85895,92745,59401,19013,39833,71560,77287,20845,6895,6855,8994,7647,319,46
QuangTri,2014/03/27,86304,00951,43199,66095,30608,14902,20356,82241,23782,58135,65319,05702,4922,7021,1932,6896,589,69
QuangTri,2014/03/20,05487,06267,49685,48893,35023,68236,03522,02392,02853,94112,37127,65680,0145,5115,3045,3223,995,39
QuangTri,2014/03/13,29839,86913,11496,29644,96207,80704,03274,71582,30688,96017,92943,41358,1913,9543,6781,5759,986,33
QuangTri,2014/03/06,76339,39989,14550,15449,13194,07357,61458,76485,05648,90222,69079,88526,9616,2626,1483,3976,289,13
QuangTri,2014/02/27,92207,71580,69265,61115,31054,69323,62342,30540,49854,07584,21720,91087,7316,5172,2894,7833,876,77
QuangTri,2014/02/20,71905,13466,57934,03338,61817,00529,62468,64739,44698,47163,04436,10378,3882,5524,4672,7994,969,14
QuangTri,2014/02/13,30996,39629,15254,59353,17897,03952,13740,73747,43195,25743,28759,70145,6866,4338,9342,1663,616,17
QuangTri,2014/02/06,70354,34468,03075,87121,63496,40911,98103,63069,69200,61513,23716,75121,8564,1993,2892,1615,914,64
QuangTri,2014/01/30,50936,86883,55281,49528,69180,94509,25685,46720,23004,27840,52318,61731,3988,6064,0325,3009,850,36
QuangTri,2014/01/23,70747,69219,53510,22179,38053,63888,42047,18540,03794,01775,48175,37973,5589,0946,4260,0648,653,09
QuangTri,2014/01/16,98102,08978,46150,85029,27562,28711,53581,21623,79572,32874,53181,73691,4161,4558,5219,3938,341,17
QuangTri,2014/01/09,36159,86746,66953,84465,63051,79706,16574,60764,30958,48404,11460,97285,6344,1351,8449,8867,962,88
QuangTri,2014/01/02,62426,42990,00160,49489,38517,62559,10777,73325,55481,81533,31696,39478,6146,1184,3025,9403,900,95
QuangTri,2013/12/26,70522,41678,15960,59230,18712,64519,35971,16620,09843,05742,43104,85095,2007,0803,7468,6552,086,17
QuangTri,2013/12/19,56682,18358,55341,23690,94315,42030,43092,02099,15760,09982,82100,23092,3112,1667,6510,8141,304,40
QuangTri,2013/12/12,30259,49461,49996,03794,89190,99023,21591,58183,53845,74609,74348,04141,3095,7223,3609,2940,512,45
QuangTri,2013/12/05,82110,79683,37141,82470,46033,19614,34795,05616,94213,53110,48833,60116,6241,0464,5529,4331,818,47
QuangTri,2013/11/28,17416,02337,41830,86378,23148,49028,51461,10414,12315,11201,96894,13107,9284,4524,7687,2060,963,92
QuangTri,2013/11/21,90699,79411,06788,86095,41610,51935,39194,07566,57389,03651,71362,99470,8276,5828,3484,6273,628,43
QuangTri,2013/11/14,09736,90655,48175,68780,04814,64538,20496,93378,73103,87379,16180,57885,7032,8367,1289,6462,637,71
QuangTri,2013/11/07,87337,53271,08830,56324,77590,69235,26564,29973,81773,63321,16669,53001,6246,9126,7046,6465,721,63
QuangTri,2013/10/31,63302,64905,28503,29987,37670,71860,20722,26701,24258,62275,81621,95679,5418,8776,2551,3952,567,84
QuangTri,2013/10/24,08802,09229,98079,62609,94083,09158,41990,25632,08332,69170,70846,98799,4638,4630,9007,0316,206,73
QuangTri,2013/10/17,76579,95147,47275,60646,09518,62003,98890,37483,15566,20037,58103,65418,4226,7501,5516,2430,666,93
QuangTri,2013/10/10,24223,11043,74397,02383,55450,93658,47805,44917,11953,52393,35706,66645,4689,3250,7163,9886,788,61
QuangTri,2013/10/03,03115,60848,77156,36753,31345,23445,35639,65915,66502,47654,97502,86922,2100,7087,0064,2773,582,06
QuangTri,2013/10/02,32766,80103,94800,08403,71779,21915,74610,66840,84341,54929,18821,70542,4320,0493,8244,1876,149,85
QuangTri,2013/10/01,32766,80103,94800,08403,71779,21915,74610,66840,84341,54929,18821,70542,4320,0493,8244,1876,149,85
QuangTri,2013/09/26,32766,80103,94800,08403,71779,21915,74610,66840,84341,54929,18821,70542,4320,0493,8244,1876,149,85
QuangTri,2013/09/19,59306,94576,08909,00307,96487,95093,24280,55992,15889,41151,16017,89730,0870,0297,0269,6704,294,81
QuangTri,2013/09/12,94976,37705,07377,70235,19564,15496,30971,64081,40482,77785,83921,70071,2031,8493,1055,8918,054,79
QuangTri,2013/09/05,31248,64772,38551,59352,79087,01207,07351,82037,51446,14131,65368,53142,6624,8366,6202,9641,933,56
QuangTri,2013/08/29,22548,46981,35233,39495,93097,10907,73961,78936,18384,28843,92909,83413,5131,6466,0836,6396,284,12
QuangTri,2013/08/22,92435,47950,63232,74663,07759,78957,49034,03617,81105,48884,66026,79275,0264,7555,8697,2468,527,79
QuangTri,2013/08/15,69727,42292,84143,36295,02356,60504,89580,87536,56325,77141,93737,84336,1340,9299,9697,5632,479,56
QuangTri,2013/08/08,02077,81615,64117,21977,65558,97636,55916,39526,79749,79235,81447,97453,3413,6439,7292,9590,341,06
QuangTri,2013/08/01,01200,95933,92958,73356,80961,35495,29981,82199,41974,11923,85772,60278,1891,7290,7411,8461,704,46
QuangTri,2013/07/25,95187,32917,72715,56353,84409,20096,73646,00640,02846,59995,70766,87523,0060,9014,5522,8479,905,94
QuangTri,2013/07/18,19018,58102,89986,82118,67667,85723,65846,70544,86548,64621,48424,56135,3354,0407,5357,2243,678,40
QuangTri,2013/07/11,17160,31550,28341,11438,64316,90696,36056,11882,96683,28143,84213,13261,5712,5904,8465,3989,683,64
QuangTri,2013/07/04,74697,61234,87079,70027,08500,12487,40221,17259,56440,66981,12270,74478,6249,6694,0549,8999,270,88
QuangTri,2013/06/27,29333,66615,15978,68648,09810,42091,37798,26478,40568,36314,88712,41613,8993,1145,2624,2919,582,61
QuangTri,2013/06/20,04818,77110,73913,36987,00224,57645,00824,82486,77793,67636,06649,55370,1515,1989,6084,6816,844,85
QuangTri,2013/06/13,48432,81536,69813,92012,85280,21553,97111,83516,46436,98921,10157,56665,2542,2616,4890,5100,373,93
QuangTri,2013/06/06,69257,23170,82824,32167,87700,25376,25780,03984,77332,89947,50837,58574,0943,1767,4270,2067,869,41
QuangTri,2013/05/30,53544,98299,95093,00403,22325,81751,00956,97896,47486,54008,06910,15535,9584,1776,3823,1285,312,23
QuangTri,2013/05/23,26072,44406,22457,61399,44959,20305,73000,55117,21558,80852,67684,15674,0778,4619,5064,9939,001,07
QuangTri,2013/05/16,48394,61623,16114,30245,05678,52773,79790,76788,53430,20873,42652,45061,7396,7767,7999,3817,473,64
QuangTri,2013/05/09,38090,33328,99964,02005,18408,82093,47563,07941,38444,58051,81156,02753,4101,9681,9338,1289,434,06
QuangTri,2013/05/02,63216,40003,08134,58436,00552,24833,77896,42177,94442,29260,37765,33336,7982,0125,2510,9070,138,57
QuangTri,2013/04/25,02261,05757,18695,95039,48252,96187,52112,70404,74279,56224,07401,77975,8196,0281,2770,5972,741,33
QuangTri,2013/04/18,72142,16276,74772,89706,49223,47421,37425,50908,80095,72321,56292,51642,7055,5129,0420,3986,241,15
QuangTri,2013/04/11,84301,30121,00280,78524,41860,46350,57827,73194,49102,47857,89073,60950,9205,8452,2413,2421,491,58
QuangTri,2013/04/04,10712,58930,82152,99138,68977,04315,21256,20999,34377,40951,03615,12405,4356,3146,6810,2277,454,22
QuangTri,2013/03/28,91369,91239,77149,69307,53245,93089,86095,75772,26095,73882,32864,77241,3146,3008,6353,8261,225,04
QuangTri,2013/03/21,30073,36208,47140,79325,04200,43898,13234,37331,14587,39065,72091,66770,9335,6166,4406,9785,263,-1
QuangTri,2013/03/14,99380,32094,89375,09380,31570,31617,48169,08001,12014,49352,02197,96175,1152,7980,2094,1882,847,94
QuangTri,2013/03/07,39439,40854,36058,97602,99524,65292,28172,72821,67567,37219,99157,85527,7216,1248,7434,8653,881,97
QuangTri,2013/02/28,58035,93202,65115,35857,43763,59029,53392,68106,98939,92581,07503,21960,8861,5968,2370,7224,362,74
QuangTri,2013/02/21,83618,58561,72042,20584,78656,48794,99420,08806,34931,22061,92004,37564,8760,7819,8695,9068,667,81
QuangTri,2013/02/14,13019,37831,60048,39836,64376,81800,77685,37066,67591,85690,90414,87441,3685,7436,2881,1116,393,57
QuangTri,2013/02/07,77421,67909,78646,56055,32358,46212,55393,16640,78460,71027,20766,84484,3435,7346,0451,9201,765,77
QuangTri,2013/01/31,62194,55833,04290,26876,66414,31381,84224,84245,40085,57335,81241,47684,6798,3250,1353,2008,727,19
QuangTri,2013/01/24,13519,03026,09270,70000,02328,79237,84065,82522,30817,18464,21186,13161,5586,5320,6935,6444,722,37
QuangTri,2013/01/17,81021,60961,40438,50371,29840,46057,04914,07273,14526,60592,10430,55068,1979,2928,3321,1884,818,31
QuangTri,2013/01/10,56504,53397,05520,28197,75103,81982,39838,10333,59930,52453,76514,98822,3102,9213,9255,3051,105,12
QuangTri,2013/01/03,54398,42044,02612,84332,98887,46303,55937,77623,36507,14062,23703,06144,4260,0306,3732,4047,810,46
QuangTri,2012/12/27,40713,51521,13098,15934,08340,77369,24526,56914,25290,12483,11286,25211,1046,2757,7429,9804,235,44
QuangTri,2012/12/20,12880,72496,13180,27716,35798,33251,78802,76707,18299,30886,86993,19992,6348,9348,1290,5492,823,98
QuangTri,2012/12/13,39584,28069,50829,11684,70255,67962,26796,67131,47265,16137,42003,10635,7715,4840,7892,6558,807,31
QuangTri,2012/12/06,47493,83004,77974,39656,41192,61187,71294,88679,60705,93534,78280,02999,8992,4624,1441,0865,915,38
QuangTri,2012/11/29,73381,36564,79366,44628,31721,04715,31216,12468,04548,65675,32243,62532,3900,9356,6389,2290,618,33
QuangTri,2012/11/22,75397,83120,33491,54917,71465,99589,35951,47246,70321,59906,30426,59871,3816,6675,7261,7180,683,21
QuangTri,2012/11/15,85677,67308,96446,95171,51211,67188,35111,54156,11453,84828,30122,61001,5532,4588,5276,1035,683,23
QuangTri,2012/11/08,89484,47799,90876,71682,62891,65859,77250,34077,17344,80610,64407,13841,6406,3663,4651,5754,290,81
QuangTri,2012/11/01,42425,42691,42542,70405,44930,53507,61960,01181,57443,24380,55696,70516,1952,6259,8305,6006,384,94
QuangTri,2012/10/25,16350,39647,49411,92138,46873,94086,24297,79449,02621,30759,78788,10633,8585,3964,4228,1250,573,24
QuangTri,2012/10/18,15389,56574,95763,65611,16518,24936,84398,97278,25373,07211,45141,67667,4325,2453,3329,6167,339,92
QuangTri,2012/10/11,83490,18671,47424,25348,30547,17631,21621,60751,73411,51196,01281,73262,2162,0770,5565,2438,669,45
QuangTri,2012/10/04,14695,96012,88398,26305,40794,62907,61741,34457,84615,62772,70397,94513,4855,9266,5709,0469,183,96
QuangTri,2012/09/27,03115,65458,83985,06473,26239,15295,74862,57845,17314,40967,25219,83438,3569,3586,0304,5663,195,51
QuangTri,2012/09/20,06624,77629,42548,32290,65323,91505,40980,86521,41289,31632,24058,95343,7885,5476,3132,7052,661,77
QuangTri,2012/09/13,26338,33315,69713,56021,60517,45944,15990,26445,08664,63052,20697,26241,7529,0552,3095,6848,587,57
QuangTri,2012/09/06,84413,71111,43994,18499,33839,48449,30880,16608,89017,10760,23789,85851,3193,9700,8430,8134,260,66
QuangTri,2012/08/30,61912,88249,30489,14456,46366,91640,34184,15288,83517,91023,76715,35393,1501,0304,5263,2270,627,72
QuangTri,2012/08/23,46060,40147,75529,80451,88660,36186,79635,40579,38404,52490,98547,70370,6039,1330,5745,7411,158,57
QuangTri,2012/08/16,33131,96955,19836,53811,34577,42680,08958,71572,71812,18239,59404,64550,7579,7410,7411,7615,381,03
QuangTri,2012/08/09,67420,67004,33487,03873,26294,34282,37541,11819,05855,33969,94815,88030,9486,1405,5521,1816,538,40
QuangTri,2012/08/02,99601,04888,48940,23443,85363,08079,23635,06770,40782,89225,10745,81919,4155,6530,0312,9988,755,16
QuangTri,2012/07/26,36771,27534,08717,85542,30092,45197,21197,01523,29783,13669,73503,50390,5147,3921,8142,5690,617,39
QuangTri,2012/07/19,36623,38008,09293,94382,99591,56280,95575,51610,85047,40160,37622,00364,6023,4244,9039,9117,899,74
QuangTri,2012/07/12,04305,71518,95777,26662,25901,56237,98191,75927,84764,65065,91039,67218,0803,8627,5891,6475,350,58
QuangTri,2012/07/05,08560,59850,86223,41523,41616,78700,77242,12532,76931,49000,48466,40629,0946,2450,6561,6584,667,37
QuangTri,2012/06/28,09407,73693,80153,59352,28976,32166,92429,98298,61223,63187,38180,64820,1884,4472,9322,8556,822,76
QuangTri,2012/06/21,43422,30100,24219,79088,65277,98058,22199,79987,65052,09292,37336,77994,1007,5454,4760,7421,609,85
QuangTri,2012/06/14,97345,02277,26015,73314,01038,06430,98889,38788,05158,79512,47815,80991,0860,6968,7146,8981,462,93
QuangTri,2012/06/07,07917,65935,22208,50176,88677,94403,40521,53907,17940,25126,32100,69964,7869,7750,1423,3017,325,29
QuangTri,2012/06/02,42901,12688,85433,10415,94224,74435,84072,39679,16562,92444,31672,29314,7214,6957,3184,9760,571,08
QuangTri,2012/05/31,42901,12688,85433,10415,94224,74435,84072,39679,16562,92444,31672,29314,7214,6957,3184,9760,571,08
QuangTri,2012/05/24,43193,34771,00743,05419,21628,64455,21399,68264,44883,55957,03177,36309,5678,9377,4433,1308,823,24
QuangTri,2012/05/18,01283,49888,49984,36304,56861,11571,80111,21897,45783,49273,75420,55107,2209,9287,2722,9352,752,64
QuangTri,2012/05/17,01283,49888,49984,36304,56861,11571,80111,21897,45783,49273,75420,55107,2209,9287,2722,9352,752,64
QuangTri,2012/05/10,08569,14080,26628,62243,41239,72498,21959,17126,71261,25801,50256,95918,2816,9202,5913,3398,832,59
QuangTri,2012/05/03,51604,44160,21280,48046,72520,50200,93110,47617,07096,51434,84671,94399,5656,6638,5800,7583,596,07
QuangTri,2012/04/26,85708,10077,66007,63790,87521,28468,61792,79320,22342,07948,27894,88158,1767,5521,8115,6349,107,79
QuangTri,2012/04/19,07265,96785,36347,08832,60155,77912,35190,92030,03650,60871,01710,47107,0147,8147,6331,3937,671,35
QuangTri,2012/04/12,64257,22849,23065,63165,96422,32688,48003,11167,59235,49600,97169,85941,6723,9662,8074,8823,845,96
QuangTri,2012/04/05,46974,15731,02715,28989,84621,13525,95027,31971,39486,49378,66821,62847,3789,4762,7991,2066,164,68
QuangTri,2012/03/29,53094,29023,64383,73616,86006,71530,83084,58494,85007,79020,75086,31776,0353,4683,4721,9917,480,95
QuangTri,2012/03/22,17733,84688,77491,98520,92318,04026,17982,42226,71027,25117,89345,10775,2143,2113,2908,1428,506,86
QuangTri,2012/03/15,06250,05442,22077,72017,47099,17264,17013,81845,97314,85834,55128,74121,9770,9782,1188,9736,783,70
QuangTri,2012/03/08,99859,30031,81717,28417,30068,68199,25940,17034,52965,27929,17711,89387,5053,4104,7786,8343,505,39
QuangTri,2012/03/01,82916,45180,17810,39594,77751,03898,73549,29131,25147,36198,53079,93584,8234,9348,3912,0121,610,18
QuangTri,2012/02/23,72988,73474,83695,91297,60022,26337,13616,56751,78852,66902,84705,36906,7112,5194,5940,6749,517,86
QuangTri,2012/02/21,66948,10172,37729,33027,08077,51155,18680,12802,86239,23664,02664,38745,5244,1393,9893,1389,395,26
QuangTri,2012/02/16,66948,10172,37729,33027,08077,51155,18680,12802,86239,23664,02664,38745,5244,1393,9893,1389,395,26
QuangTri,2012/02/09,29091,83748,43719,87345,87343,85432,31974,47395,84446,11101,45103,60025,8355,4122,8063,6437,215,87
QuangTri,2012/02/02,72579,02924,94531,12200,37399,67843,97185,01443,46495,22037,37775,47840,6883,7852,6444,5942,108,22
QuangTri,2012/01/26,83268,00187,67680,58293,08708,23191,37994,99361,85402,66536,24184,23749,1659,4511,1010,0623,796,99
QuangTri,2012/01/19,23638,63885,73363,36292,72422,54089,28893,72429,70466,09539,14717,60516,2479,9210,8836,7518,127,40
QuangTri,2012/01/12,56134,97230,69888,89659,02191,27005,90970,99392,46139,51422,70969,73280,2938,6630,5019,1713,465,03
QuangTri,2012/01/05,87150,60222,40294,06633,70369,18805,21824,41945,75726,74176,77904,18901,4153,6846,0416,0075,539,26
QuangTri,2011/12/29,07542,88127,17308,09754,15806,90363,95394,50324,80671,31368,27153,25916,0782,6342,8834,0827,399,20
QuangTri,2011/12/22,12426,03202,50378,51431,89370,02576,01130,36276,20728,22385,11677,08826,8541,4201,8590,4733,205,80
QuangTri,2011/12/15,10757,36729,66329,47876,56750,47992,44994,10963,87936,54894,98741,32643,3680,7385,4162,6658,918,58
QuangTri,2011/12/08,37126,39933,78826,50826,20955,88368,60674,82461,27903,71863,27341,65059,4507,5418,8489,5723,924,29
QuangTri,2011/12/01,26704,57316,35586,64437,29727,77989,26534,88897,82636,49875,42106,03022,7436,7633,1392,8606,164,96
QuangTri,2011/11/24,57488,77566,73517,96957,62082,39738,32746,48188,46873,92905,63623,97825,2559,3859,4895,4805,125,35
QuangTri,2011/11/17,95610,84661,22830,10796,93700,68263,88227,83792,14151,31690,21698,02269,2655,7608,6225,9129,494,73
QuangTri,2011/11/10,32468,49653,55448,62676,22894,29622,85084,67469,88639,18420,78129,85320,1195,4116,2841,0561,066,48
QuangTri,2011/11/03,66002,65655,57360,06734,52647,39181,06087,68409,64904,06614,04374,91775,5034,2905,9413,2878,810,13
QuangTri,2011/10/27,56776,42379,66403,64774,16155,59024,99518,21045,51703,76742,82589,17651,1157,7401,7979,0776,332,17
QuangTri,2011/10/20,32264,25814,45537,92695,91178,81988,77906,23931,01526,64469,86725,97580,2139,8802,0305,8261,662,47
QuangTri,2011/10/13,83493,40279,63833,30449,78104,60362,42403,76783,62467,37479,14991,76648,9468,9802,6609,0626,809,74
QuangTri,2011/10/06,99513,47416,59345,77042,98994,73467,35052,46465,45474,56519,13716,64933,8793,1959,7743,9144,837,58
QuangTri,2011/09/29,95611,33859,62297,06530,74425,15468,00247,86726,48280,23245,75812,04112,9984,2523,5000,6359,365,22
QuangTri,2011/09/22,26935,38145,67165,63129,96772,62576,90695,11122,09569,69223,97131,49203,0228,8013,3485,8806,616,05
QuangTri,2011/09/15,04505,81002,62229,80059,95511,68077,13272,15975,68754,43054,34117,81328,3172,3579,6019,5960,428,96
QuangTri,2011/09/08,03609,57428,44081,55550,84959,17223,59438,49892,59162,40335,62317,30600,2630,1599,9544,6039,181,14
QuangTri,2011/09/01,48596,12885,28978,75002,83333,76036,91734,42615,59678,61392,76868,58384,0901,0659,4615,9221,651,30
QuangTri,2011/08/25,13599,43183,47548,58841,39762,93424,46903,67256,20323,15755,11596,07442,3924,9442,3458,5619,310,64
QuangTri,2011/08/18,85399,53639,92304,89313,16000,77305,48650,03954,20674,67926,81584,81174,2495,8255,1483,0620,756,03
QuangTri,2011/08/11,70566,54970,40058,17721,05877,41203,90451,61296,41679,00755,99714,67617,4719,5617,4472,1384,908,07
QuangTri,2011/08/04,74733,97477,27710,02582,46926,60947,98225,14508,78068,69499,70965,55774,1955,3628,7003,5908,764,65
QuangTri,2011/07/28,21962,54358,27007,50258,66740,11201,11161,08384,72872,73940,26510,77115,6284,9086,3149,6225,093,48
QuangTri,2011/07/21,14843,06367,83989,28758,12583,19492,83509,71928,17064,05556,07666,79767,5474,4908,3676,0705,102,57
QuangTri,2011/07/14,59397,36004,47557,08394,74627,53258,00649,62696,99593,20528,75732,53454,1511,8691,6328,0704,610,80
QuangTri,2011/07/07,43146,87971,98238,00928,98379,72854,66884,36660,37015,07603,06607,89994,0948,7151,1720,4641,880,75
QuangTri,2011/06/30,96077,47481,04440,61686,75743,45656,27325,92790,90379,28482,35740,27252,0168,4916,8649,7766,659,32
QuangTri,2011/06/23,25551,65590,06120,63493,83530,21636,97528,07539,43563,57046,14730,16144,1506,7591,2793,9447,767,48
QuangTri,2011/06/16,32591,93202,94417,87130,16546,38679,09354,12389,13466,09594,70837,08541,7752,2266,4658,4952,989,56
QuangTri,2011/06/09,51687,28901,13172,74037,12647,01763,73240,83996,02256,27187,21820,38776,1453,8838,3394,8126,610,75
QuangTri,2011/06/02,86361,84529,29547,87120,25804,95492,93798,51349,59402,94141,17197,14707,1154,7686,6496,9091,450,34
QuangTri,2011/05/26,23240,88669,62077,44074,04599,35239,46541,15968,09619,67970,45344,92827,0757,0964,0634,4227,164,71
QuangTri,2011/05/19,97074,35347,33067,48391,76625,08879,40972,85125,53804,05630,30441,73591,7127,0306,5394,3266,675,95
QuangTri,2011/05/12,88148,20690,13596,52462,66815,18136,24347,57872,37447,96564,61985,67412,3425,1533,9879,1005,400,14
QuangTri,2011/05/05,78002,88505,38883,66927,94441,61864,96231,91893,42129,23661,47415,18164,6085,2700,5802,8851,183,89
QuangTri,2011/04/28,00003,79444,15436,85746,46522,51836,73676,34912,82535,61858,88328,54806,5164,7856,7255,4341,147,88
